Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,1,1,93,7213,1091379200,0,3,0,837.3860643372158,754691205,85079,0,0,752455680,183705,1849,No
2,2,1,9,7270,1091379200,0,4,0,832.0395850873573,755799610,88303,0,0,753532928,183968,2034,yes
3,1,1,50,7169,1091379200,0,3,0,840.4370133928571,752819232,85018,0,0,750587904,183249,1481,No
4,2,1,32,7383,1091379200,0,4,0,843.7586323489569,778365920,84938,0,0,776085504,189474,6644,yes
5,1,1,70,7211,1091379200,0,3,0,836.0695999999999,753295395,85029,0,0,751063040,183365,1428,No
