
Second: 1 | Number of Sorts: 288
Second: 2 | Number of Sorts: 116822
Second: 3 | Number of Sorts: 122231
Second: 4 | Number of Sorts: 159227
Second: 5 | Number of Sorts: 179753
Second: 6 | Number of Sorts: 179677
Second: 7 | Number of Sorts: 179793
Second: 8 | Number of Sorts: 179877
Second: 9 | Number of Sorts: 179885
Second: 10 | Number of Sorts: 179461
Second: 11 | Number of Sorts: 136795
Second: 12 | Number of Sorts: 177633
Second: 13 | Number of Sorts: 179968
Second: 14 | Number of Sorts: 180008
Second: 15 | Number of Sorts: 179629
Second: 16 | Number of Sorts: 179417
Second: 17 | Number of Sorts: 177911
Second: 18 | Number of Sorts: 179596
Second: 19 | Number of Sorts: 179585
Second: 20 | Number of Sorts: 179150
Second: 21 | Number of Sorts: 179588
Second: 22 | Number of Sorts: 177619
Second: 23 | Number of Sorts: 176653
Second: 24 | Number of Sorts: 177705
Second: 25 | Number of Sorts: 177595
Second: 26 | Number of Sorts: 177158
Second: 27 | Number of Sorts: 176680
Second: 28 | Number of Sorts: 173226
Second: 29 | Number of Sorts: 173438
Second: 30 | Number of Sorts: 173475
Second: 31 | Number of Sorts: 173585
Second: 32 | Number of Sorts: 172435
Second: 33 | Number of Sorts: 172726
Second: 34 | Number of Sorts: 173103
Second: 35 | Number of Sorts: 173687
Second: 36 | Number of Sorts: 173341
Second: 37 | Number of Sorts: 173321
Second: 38 | Number of Sorts: 173575
Second: 39 | Number of Sorts: 168137
Second: 40 | Number of Sorts: 172616
Second: 41 | Number of Sorts: 173337
Second: 42 | Number of Sorts: 172497
Second: 43 | Number of Sorts: 173328
Second: 44 | Number of Sorts: 173374
Second: 45 | Number of Sorts: 173455
Second: 46 | Number of Sorts: 173368
Second: 47 | Number of Sorts: 173010
Second: 48 | Number of Sorts: 173257
Second: 49 | Number of Sorts: 173623
Second: 50 | Number of Sorts: 173300
Second: 51 | Number of Sorts: 173070
Second: 52 | Number of Sorts: 172505
Second: 53 | Number of Sorts: 173224
Second: 54 | Number of Sorts: 173148
Second: 55 | Number of Sorts: 173338
Second: 56 | Number of Sorts: 172776
Second: 57 | Number of Sorts: 172625
Second: 58 | Number of Sorts: 173562
Second: 59 | Number of Sorts: 173039
Second: 60 | Number of Sorts: 173307
Second: 61 | Number of Sorts: 172575
Second: 62 | Number of Sorts: 172065
Second: 63 | Number of Sorts: 172193
Second: 64 | Number of Sorts: 173191
Second: 65 | Number of Sorts: 172820
Second: 66 | Number of Sorts: 173016
Second: 67 | Number of Sorts: 172222
Second: 68 | Number of Sorts: 172252
Second: 69 | Number of Sorts: 171720
Second: 70 | Number of Sorts: 172595
Second: 71 | Number of Sorts: 171878
Second: 72 | Number of Sorts: 171386
Second: 73 | Number of Sorts: 171568
Second: 74 | Number of Sorts: 172267
Second: 75 | Number of Sorts: 172519
Second: 76 | Number of Sorts: 172164
Second: 77 | Number of Sorts: 172594
Second: 78 | Number of Sorts: 172505
Second: 79 | Number of Sorts: 172506
Second: 80 | Number of Sorts: 110361
Second: 81 | Number of Sorts: 120735
Second: 82 | Number of Sorts: 132873
Second: 83 | Number of Sorts: 148453
Second: 84 | Number of Sorts: 175717
Second: 85 | Number of Sorts: 179665
Second: 86 | Number of Sorts: 179681
Second: 87 | Number of Sorts: 180075
Second: 88 | Number of Sorts: 180038
Second: 89 | Number of Sorts: 180275
Second: 90 | Number of Sorts: 180225
Second: 91 | Number of Sorts: 178061
