Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,2,110,21963,2165121024,0,6,0,938.8638615727881,2577086248,12736,0,0,2571948032,627917,0,640653
2,Yes,5,3,666,24386,2165121024,0,7,0,895.6749420497888,2729692828,12209,0,0,2724261888,665103,0,677312
3,Yes,4,3,153,22173,2165121024,0,6,0,928.5719646368967,2573092647,11785,0,0,2567970816,626946,0,638731
4,No,4,2,174,21871,2165121024,0,6,0,937.8039182404317,2563391826,11900,0,0,2558287872,624582,0,636482
5,Yes,5,2,140,22688,2165121024,0,7,0,926.8322408533897,2628052091,11637,0,0,2622824448,640338,0,651975
6,No,4,3,155,21497,2165121024,0,6,0,936.7347628175304,2516559714,11748,0,0,2511548416,613171,0,624919
7,Yes,3,2,635,20040,2165121024,0,5,0,913.9144988521809,2288914957,11295,0,0,2284351488,557703,0,568998
8,Yes,4,2,994,24583,2165121024,0,6,0,842.2343279768927,2587657842,12252,0,0,2582503424,630494,0,642746
9,Yes,4,2,423,22822,2165121024,0,6,0,913.0295551270815,2604204396,12622,0,0,2599014400,634525,0,647147
10,Yes,4,2,1027,23674,2165121024,0,6,0,904.0026407570125,2674731404,12593,0,0,2669404160,651710,0,664303
11,Yes,4,3,773,24123,2165121024,0,6,0,853.6585406301824,2573568090,11716,0,0,2568445952,627062,0,638778
