
Second: 1 | Number of Sorts: 549
Second: 2 | Number of Sorts: 136454
Second: 3 | Number of Sorts: 159493
Second: 4 | Number of Sorts: 179063
Second: 5 | Number of Sorts: 179045
Second: 6 | Number of Sorts: 178568
Second: 7 | Number of Sorts: 179148
Second: 8 | Number of Sorts: 179344
Second: 9 | Number of Sorts: 179364
Second: 10 | Number of Sorts: 179423
Second: 11 | Number of Sorts: 140610
Second: 12 | Number of Sorts: 172543
Second: 13 | Number of Sorts: 178933
Second: 14 | Number of Sorts: 178938
Second: 15 | Number of Sorts: 178939
Second: 16 | Number of Sorts: 178810
Second: 17 | Number of Sorts: 168269
Second: 18 | Number of Sorts: 166400
Second: 19 | Number of Sorts: 166336
Second: 20 | Number of Sorts: 166714
Second: 21 | Number of Sorts: 166118
Second: 22 | Number of Sorts: 166326
Second: 23 | Number of Sorts: 143395
Second: 24 | Number of Sorts: 130862
Second: 25 | Number of Sorts: 134011
Second: 26 | Number of Sorts: 152077
Second: 27 | Number of Sorts: 179600
Second: 28 | Number of Sorts: 179620
Second: 29 | Number of Sorts: 179243
Second: 30 | Number of Sorts: 179149
Second: 31 | Number of Sorts: 178877
Second: 32 | Number of Sorts: 177342
Second: 33 | Number of Sorts: 173371
Second: 34 | Number of Sorts: 176169
Second: 35 | Number of Sorts: 178400
