Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,37,52,21350,12902539264,0,6,0,475.944590437761,1267763472,2848873,0,0,1238159360,302285,0,3151613
2,Yes,4,38,97,35814,12902539264,0,6,0,270.9129530411449,1211310316,2864216,0,0,1180889088,288303,0,3153233
3,Yes,4,37,81,18875,12902539264,0,6,0,511.9503607601656,1205302702,2865121,0,0,1170034688,285653,0,3152692
4,Yes,4,45,142,24010,12902539264,0,6,0,401.13472013352805,1201436786,2865379,0,0,1170288640,285715,0,3152030
5,Yes,4,41,113,20063,12902539264,0,6,0,481.3440990909999,1204471534,2864069,0,0,1173200896,286426,0,3151537
6,Yes,4,37,113,23004,12902539264,0,6,0,426.33693037836895,1223747625,2864174,0,0,1191059456,290786,0,3156374
7,Yes,4,40,219,19514,12902539264,0,6,0,495.3450738420458,1205581492,2865197,0,0,1171116032,285917,0,3152737
8,Yes,4,37,91,23241,12902539264,0,6,0,415.5853997586623,1205193042,2863826,0,0,1174978560,286860,0,3151246
9,Yes,4,36,84,21848,12902539264,0,6,0,444.326988079956,1211245123,2862812,0,0,1182216192,288627,0,3151833
10,Yes,4,37,82,21034,12902539264,0,6,0,459.031195694623,1204572342,2863625,0,0,1173929984,286604,0,3150900
11,Yes,4,38,182,29963,12902539264,0,6,0,343.0401622723476,1282972353,2849538,0,0,1244127232,303742,0,3156837
12,Yes,4,38,146,18760,12902539264,0,6,0,516.613837410533,1208793123,2865556,0,0,1168318464,285234,0,3154337
13,Yes,6,37,49,20924,12902539264,0,8,0,467.5693355675779,1220552627,2864636,0,0,1179484160,287960,0,3156456
14,Yes,4,39,88,24969,12902539264,0,6,0,386.9899687123947,1205745080,2864888,0,0,1173942272,286607,0,3152555
15,Yes,4,37,37,22430,12902539264,0,6,0,430.6249367212968,1205160616,2863990,0,0,1176776704,287299,0,3151422
16,Yes,4,38,85,32143,12902539264,0,6,0,302.5714352281576,1214044581,2865074,0,0,1182384128,288668,0,3155333
17,Yes,4,37,65,24051,12902539264,0,6,0,400.8990412259515,1203186287,2864253,0,0,1174384640,286715,0,3151177
18,Yes,4,37,120,19694,12902539264,0,6,0,493.0490809380882,1211270813,2863341,0,0,1177968640,287590,0,3152442
19,Yes,4,37,90,27182,12902539264,0,6,0,361.5970820408915,1226731689,2859776,0,0,1194364928,291593,0,3152675
20,Yes,4,39,171,30851,12902539264,0,6,0,316.38286589640404,1218336198,2864113,0,0,1188626432,290192,0,3154988
