Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,8,8,35360,12902539264,0,4,0,64.05688413668251,282855013,2903294,0,0,28672,7,7302,3151718
2,Yes,1,8,66,35091,12902539264,0,3,0,61.552119716101814,269716795,2912481,0,0,28672,7,2863,3150527
3,Yes,1,7,20,34758,12902539264,0,3,0,61.989975079853814,269064371,2912402,0,0,28672,7,718,3150254
4,Yes,1,7,22,36884,12902539264,0,3,0,58.81122650974862,270885368,2911503,0,0,28672,7,1166,3150177
5,Yes,1,9,30,34150,12902539264,0,3,0,63.388610761254796,270306488,2911485,0,0,28672,7,1562,3150350
6,Yes,1,9,23,34225,12902539264,0,3,0,63.28214238952537,270445391,2911272,0,0,28672,7,1033,3150196
7,Yes,1,8,45,34880,12902539264,0,3,0,62.167889194769444,270777497,2910572,0,0,28672,7,1627,3150271
8,Yes,1,7,39,34567,12902539264,0,3,0,62.63607199074074,270375499,2910889,0,0,28672,7,2377,3150390
9,Yes,1,8,26,33863,12902539264,0,3,0,63.94036284153005,270375291,2910871,0,0,28672,7,1350,3150241
10,Yes,1,8,30,35961,12902539264,0,3,0,60.193032236531025,270302679,2910675,0,0,28672,7,1547,3150281
