Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,10,8,155,33293,12902539264,0,12,0,902.5660440438637,3755026281,2395071,0,0,3726192640,909715,0,3304786
2,No,11,9,168,34268,12902539264,0,13,0,897.5489243702384,3843428483,2403505,0,0,3814346752,931237,0,3334742
3,No,6,9,119,35436,12902539264,0,8,0,754.5689091370988,3341301631,2395029,0,0,3313274880,808905,0,3203934
4,Yes,13,9,154,44405,12902539264,0,15,0,766.261445175241,4252155246,2384484,0,0,4222447616,1030871,0,3415355
5,Yes,14,7,153,50769,12902539264,0,16,0,777.5980807690793,4933841552,2287310,0,0,4903677952,1197187,0,3484497
6,Yes,10,9,168,35723,12902539264,0,12,0,906.8298605588844,4048102639,2395698,0,0,4018692096,981126,0,3376824
7,Yes,10,8,153,37703,12902539264,0,12,0,828.7925282398196,3904954228,2398791,0,0,3875794944,946239,0,3345030
8,Yes,12,8,153,40702,12902539264,0,14,0,837.2563880670368,4258701314,2360797,0,0,4229193728,1032518,0,3393315
9,Yes,6,8,101,34742,12902539264,0,8,0,908.8875073415098,3945949873,2239279,0,0,3918143488,956578,0,3195857
10,Yes,11,8,175,37351,12902539264,0,13,0,897.8947930268055,4191048065,2337215,0,0,4161884160,1016085,0,3353300
11,Yes,12,8,153,38226,12902539264,0,14,0,893.2419308179392,4267027396,2349746,0,0,4237602816,1034571,0,3384317
12,Yes,11,8,167,39539,12902539264,0,13,0,901.0678926412182,4452301766,2347844,0,0,4422533120,1079720,0,3427564
13,Yes,10,8,180,41019,12902539264,0,12,0,894.3882798273635,4584757152,2344974,0,0,4554756096,1112001,0,3456975
