Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,7,8,146,39997,17197506560,0,9,0,908.3596475030633,4540336755,3336925,0,0,4501512192,1099002,0,4435927
2,No,6,9,132,39595,17197506560,0,8,0,911.5174948719244,4510203982,3310344,0,0,4471676928,1091718,0,4402062
3,Yes,6,8,171,38867,17197506560,0,8,0,910.5122272832549,4422486868,3317838,0,0,4384063488,1070328,0,4388166
4,Yes,5,10,119,34301,17197506560,0,7,0,909.5214926365519,3898337752,3394149,0,0,3860250624,942444,0,4336593
5,Yes,6,9,173,37959,17197506560,0,8,0,910.1001536758894,4317075142,3416736,0,0,4277968896,1044426,0,4461162
6,Yes,5,10,144,37107,17197506560,0,7,0,912.112264172305,4229366147,3349437,0,0,4191035392,1023202,0,4372639
7,Yes,5,9,133,37050,17197506560,0,7,0,912.8764944790908,4226519843,3342349,0,0,4188258304,1022524,0,4364873
8,Yes,5,9,120,32586,17197506560,0,7,0,898.6191853147927,3659077214,3450080,0,0,3620954112,884022,0,4334102
9,Yes,4,10,146,33773,17197506560,0,6,0,906.038832568196,3823611228,3418678,0,0,3785449472,924182,0,4342860
10,Yes,5,9,118,37582,17197506560,0,7,0,908.0722301652783,4264662302,3332304,0,0,4226416640,1031840,0,4364144
11,No,8,10,174,39604,17197506560,0,10,0,906.4005029044804,4485790175,3444505,0,0,4446105600,1085475,0,4529980
