  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
09:51:16      0.12      0.00
09:51:17      0.39      0.00
09:51:18      0.06      0.00
09:51:19      0.06      0.06
09:51:20      0.27      0.00
09:51:21      0.33      0.00
09:51:22      0.00      0.00
09:51:23      0.06      0.04
09:51:24      0.00      0.08
09:51:25      0.24      0.18
09:51:26      3.02      3.27
09:51:27      0.12      0.00
09:51:28      0.06      0.00
09:51:29      0.00      0.00
09:51:30      0.12      0.00
09:51:31      0.33      0.00
09:51:32      0.00      0.00
09:51:33      0.00      0.00
09:51:34      0.06      0.00
09:51:35      2.44      0.47
09:51:36      1.38      3.50
09:51:37      0.12      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
09:51:38      0.06      0.00
09:51:39      0.33      0.00
09:51:40      0.00      0.00
09:51:41      0.00      0.00
09:51:42      0.06      0.00
09:51:43      0.06      0.00
09:51:44      0.00      0.00
09:51:45      0.00      0.00
09:51:46      0.00      0.00
09:51:47      0.06      0.00
09:51:48  10003.60    632.51
09:51:49  20981.10   1326.00
09:51:50  23417.16   1480.11
09:51:51  22436.86   1417.37
09:51:52  20506.27   1296.16
09:51:53  15517.74    980.84
09:51:54  16267.34   1028.00
09:51:55  17712.36   1119.24
09:51:56  17114.76   1081.48
09:51:57  15405.08    973.56
09:51:58  20927.09   1322.90
09:51:59  17087.58   1079.90
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
09:52:00  12874.85    814.26
09:52:01  16457.94   1040.11
09:52:02  16321.24   1031.33
09:52:03  17176.71   1085.76
09:52:04  19239.00   1215.93
09:52:05  17757.39   1121.94
09:52:06  18398.67   1162.47
09:52:07  16991.12   1074.15
09:52:08  14724.81    930.66
09:52:09  14999.10    947.85
09:52:10  13964.33    882.39
09:52:11  15958.99   1008.49
09:52:12  18666.59   1179.32
09:52:13  18250.99   1153.34
09:52:14   7913.94    500.74
09:52:15  17208.74   1087.54
09:52:16  18515.58   1170.43
09:52:17  16976.25   1072.64
09:52:18  15846.72   1001.12
09:52:19  19162.12   1211.07
09:52:20  20271.49   1280.89
09:52:21  19666.00   1242.69
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
09:52:22  18055.59   1141.22
09:52:23  17195.74   1087.03
09:52:24  17231.12   1088.75
09:52:25  16296.62   1029.60
09:52:26  16875.33   1066.49
09:52:27  19675.14   1243.57
09:52:28  20761.50   1312.18
09:52:29  20686.42   1306.94
09:52:30  20140.73   1272.77
09:52:31  19771.96   1249.82
09:52:32  20141.86   1272.33
09:52:33  20165.86   1274.55
09:52:34  21671.37   1369.42
09:52:35  22741.63   1437.20
09:52:36  22533.80   1424.21
09:52:37  19675.91   1243.43
09:52:38   2402.20    152.57
09:52:39  21610.55   1365.72
09:52:40  20031.84   1265.96
09:52:41  20426.07   1291.02
09:52:42  21398.32   1351.81
09:52:43  20081.93   1269.24
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
09:52:44  22737.16   1436.77
09:52:45  21493.65   1358.62
09:52:46  20554.72   1298.86
09:52:47  19708.82   1245.16
09:52:48  18987.61   1200.04
09:52:49  21298.69   1345.87
09:52:50  18364.40   1160.30
09:52:51  18334.26   1159.02
09:52:52  20747.21   1311.02
09:52:53  17389.08   1098.52
09:52:54  16590.99   1048.88
09:52:55  16025.92   1012.37
09:52:56  15604.64    986.04
09:52:57  15746.27    995.06
09:52:58  15565.30    983.70
09:52:59  15239.63    962.98
09:53:00  15387.85    972.56
09:53:01  17362.24   1096.95
09:53:02  17192.14   1086.65
09:53:03  16884.94   1066.73
09:53:04  16530.46   1045.13
09:53:05  17696.42   1118.14
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
09:53:06  21344.26   1349.04
09:53:07  20108.93   1270.40
09:53:08  21805.52   1378.12
09:53:09  19603.10   1239.06
09:53:10  20791.34   1313.38
09:53:11  21126.61   1335.07
09:53:12  18995.13   1200.59
09:53:13  18964.41   1198.72
09:53:14  18554.26   1172.22
09:53:15  19545.69   1235.46
09:53:16  19459.16   1229.33
09:53:17  20743.22   1310.77
09:53:18  22651.91   1431.67
09:53:19  20554.90   1298.78
09:53:20  21491.25   1357.97
09:53:21  19578.83   1237.77
09:53:22  20618.35   1302.57
09:53:23  21953.13   1387.66
09:53:24  16699.24   1054.85
09:53:25  12381.87    782.85
09:53:26      0.33      0.00
09:53:27      6.91      0.50
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
09:53:28  16957.75   1072.39
09:53:29  22411.16   1416.39
09:53:30  23116.13   1460.58
09:53:31  20283.44   1282.08
09:53:32  21097.13   1332.92
