Linux 4.4.0-142-generic (vm) 	2025-02-25 	_x86_64_	(1 CPU)

08:16:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:16:35     all   54.00    0.00   22.00    0.00    0.00    0.00    0.00    0.00    0.00   24.00
08:16:36     all   10.20    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   88.78
08:16:37     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:16:38     all    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   98.04
08:16:39     all    0.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   94.00
08:16:40     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:16:41     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:16:42     all    1.00    0.00    2.00    6.00    0.00    0.00    0.00    0.00    0.00   91.00
08:16:43     all    8.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
08:16:44     all    1.01   65.66    4.04    1.01    0.00    0.00    0.00    0.00    0.00   28.28
08:16:45     all   12.37   62.89   18.56    1.03    0.00    0.00    0.00    0.00    0.00    5.15
08:16:46     all   12.87    0.00    3.96    0.99    0.00    0.00    0.00    0.00    0.00   82.18
08:16:47     all   27.55    0.00    2.04    3.06    0.00    0.00    0.00    0.00    0.00   67.35
08:16:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:16:49     all    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
08:16:50     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
08:16:51     all    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:16:52     all    0.00    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00   94.00
08:16:53     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:16:54     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:16:55     all    8.08    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   89.90
