  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:39:09      0.12      0.06
19:39:10      0.06      0.00
19:39:11      0.39      0.00
19:39:12      0.12      0.06
19:39:13      0.06      0.00
19:39:14      0.12      0.00
19:39:15      0.33      0.00
19:39:16      0.00      0.04
19:39:17      0.00      0.08
19:39:18      0.24      0.18
19:39:19      3.08      3.27
19:39:20      0.00      0.00
19:39:21      0.00      0.00
19:39:22      0.06      0.00
19:39:23      0.06      0.00
19:39:24      0.06      0.00
19:39:25      0.00      0.00
19:39:26      0.33      0.00
19:39:27      0.12      0.00
19:39:28      2.11      0.47
19:39:29      1.77      3.50
19:39:30      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:39:31      0.00      0.00
19:39:32      0.00      0.00
19:39:33      0.39      0.00
19:39:34      0.00      0.00
19:39:35      0.00      0.00
19:39:36      0.00      0.00
19:39:37      0.00      0.00
19:39:38      0.00      0.00
19:39:39      0.00      0.00
19:39:40      0.00      0.00
19:39:41  14856.90    939.49
19:39:42  18376.51   1161.14
19:39:43  17795.33   1124.84
19:39:44  17340.27   1095.56
19:39:45  17572.36   1110.25
19:39:46  17164.27   1084.68
19:39:47  15755.39    996.37
19:39:48  17800.23   1124.43
19:39:49  16075.59   1016.31
19:39:50  16216.07   1024.40
19:39:51  14462.55    914.36
19:39:52  17079.73   1078.97
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:39:53  17053.66   1077.61
19:39:54  13642.27    862.88
19:39:55  17399.96   1100.00
19:39:56  18891.05   1193.80
19:39:57  17469.95   1103.48
19:39:58  16922.72   1069.77
19:39:59  18592.37   1174.56
19:40:00  17229.53   1088.80
19:40:01  17136.79   1083.16
19:40:02  17245.35   1089.63
19:40:03  18068.76   1141.75
19:40:04  17217.69   1088.05
19:40:05  17534.40   1108.19
19:40:06  16003.57   1011.33
19:40:07   8260.16    522.31
19:40:08  16011.15   1012.33
19:40:09  17724.14   1119.82
19:40:10  17845.50   1128.23
19:40:11  17263.97   1090.47
19:40:12  17313.98   1094.56
19:40:13  18480.86   1167.87
19:40:14  17122.87   1081.69
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
