Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,3,15,63,10204,1091379200,0,5,0,933.3402775542252,1188513127,9632,0,0,1185513472,289432,21215,301418
2,Yes,2,17,467,10673,1091379200,0,4,0,883.7207860360361,1176903729,11531,0,0,1174327296,286701,20477,299408
3,No,2,15,98,10246,1091379200,0,4,0,914.2504138402893,1168999640,11986,0,0,1166209024,284719,21655,298090
4,Yes,3,18,35,10510,1091379200,0,5,0,910.2794555852078,1193619122,11059,0,0,1190461440,290640,23415,304250
5,Yes,3,21,256,10328,1091379200,0,5,0,912.7009387794703,1175688688,11470,0,0,1172701184,286304,22467,300025
6,Yes,3,15,29,10438,1091379200,0,5,0,922.0349903098917,1201083954,11320,0,0,1197690880,292405,24875,306674
7,Yes,3,15,28,10677,1091379200,0,5,0,907.2417302569874,1208914032,11922,0,0,1205690368,294358,26651,309266
8,Yes,3,15,435,11308,1091379200,0,5,0,889.3872614894182,1255268909,12634,0,0,1251745792,305602,33263,321613
9,Yes,3,19,33,10515,1091379200,0,5,0,911.988175304878,1196316102,12163,0,0,1192976384,291254,24858,306217
10,No,3,15,19,10248,1091379200,0,5,0,921.7488173556142,1178819572,11724,0,0,1175801856,287061,22079,300919
