Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,9,11,42019,17197506560,0,4,0,216.02646836467505,1134196634,3936036,0,0,1096630272,267732,16484,4203768
2,Yes,1,8,29,41026,17197506560,0,3,0,210.80043161538836,1080614181,3944175,0,0,1043079168,254658,1739,4198833
3,Yes,1,8,53,41632,17197506560,0,3,0,208.11426638477803,1082606196,3943894,0,0,1045069824,255144,2360,4199038
4,Yes,1,8,38,41794,17197506560,0,3,0,207.18954884411045,1081990479,3943881,0,0,1044455424,254994,2274,4198875
5,No,1,8,48,41252,17197506560,0,3,0,210.08603336242848,1082886213,3943999,0,0,1045348352,255212,2905,4199211
6,Yes,1,9,44,42375,17197506560,0,3,0,204.92931388377474,1085042082,3943228,0,0,1047506944,255739,2392,4198967
7,No,1,7,40,41498,17197506560,0,3,0,210.0245878865296,1089053940,3942110,0,0,1051521024,256719,2613,4198829
8,No,1,9,47,41142,17197506560,0,3,0,211.50715970145626,1087278168,3942706,0,0,1049743360,256285,2991,4198991
9,Yes,1,9,56,41641,17197506560,0,3,0,208.66730322828593,1085692314,3942972,0,0,1048158208,255898,2106,4198870
10,Yes,1,8,38,41616,17197506560,0,3,0,208.79580157661988,1085734632,3943114,0,0,1048199168,255908,2107,4199022
