Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,2,89,41503,4312604672,0,7,0,821.6684307366088,4262295257,146795,0,0,4252667904,1038249,296179,1185044
2,Yes,3,3,47,31851,4312604672,0,5,0,844.3641959306707,3361201480,259538,0,0,3352317952,818437,34042,1077975
3,Yes,4,3,44,34807,4312604672,0,6,0,843.9017269279393,3671182053,247375,0,0,3661803520,893995,62605,1141370
4,No,4,3,56,32809,4312604672,0,6,0,818.8292224593063,3357601524,319646,0,0,3348185088,817428,47756,1137074
5,Yes,4,2,67,38918,4312604672,0,6,0,835.1181204645903,4062219687,168065,0,0,4052791296,989451,210161,1157516
6,Yes,4,3,73,36261,4312604672,0,6,0,857.9018198466546,3888013113,213667,0,0,3878514688,946903,58325,1160570
7,No,4,4,52,33608,4312604672,0,6,0,819.5310227353885,3442227651,297941,0,0,3432841216,838096,78707,1136037
8,No,4,4,58,32786,4312604672,0,6,0,824.4369227014826,3378123990,318096,0,0,3368681472,822432,37667,1140528
9,Yes,5,3,42,35423,4312604672,0,7,0,810.8714111801243,3589920737,279059,0,0,3580416000,874125,129358,1153184
10,Yes,4,3,62,34868,4312604672,0,6,0,844.7893614799942,3681485226,251260,0,0,3672051712,896497,48833,1147757
