Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,2,7,75,35416,12902539264,0,4,0,296.765027648338,1313306750,2851584,0,0,1285132288,313753,10647,3165337
2,Yes,2,7,125,34786,12902539264,0,4,0,292.0323323844849,1269361703,2863049,0,0,1241169920,303020,5396,3166069
3,No,2,8,29,35602,12902539264,0,4,0,286.25547069730857,1273409795,2860941,0,0,1245229056,304011,6536,3164952
4,Yes,2,8,80,34391,12902539264,0,4,0,294.55033010499375,1265728142,2865160,0,0,1237524480,302130,8947,3167290
5,Yes,2,8,70,36384,12902539264,0,4,0,278.9765718055861,1268294114,2864812,0,0,1240088576,302756,5197,3167568
6,Yes,2,7,30,34728,12902539264,0,4,0,294.869820569684,1279559522,2860244,0,0,1251373056,305511,6584,3165755
7,Yes,2,7,151,35971,12902539264,0,4,0,282.43669780892003,1269481817,2864083,0,0,1241280512,303047,6454,3167130
8,Yes,2,6,90,35830,12902539264,0,4,0,282.78061411344345,1266079232,2864042,0,0,1237884928,302218,6646,3166260
9,Yes,2,7,41,37061,12902539264,0,4,0,278.1775195120635,1288236368,2859898,0,0,1260036096,307626,11726,3167524
10,No,3,7,77,35828,12902539264,0,5,0,285.62604885402413,1278713953,2863419,0,0,1250500608,305298,7797,3168717
