Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,4,17,94,12622,1091379200,0,6,0,906.661135105117,1428345541,18052,0,0,1423282176,347481,96581,No
2,6,18,82,17253,1091379200,0,8,0,752.4477595590369,1620842180,21296,0,0,1607184384,392379,163560,No
3,3,19,262,11127,1091379200,0,5,0,895.2849485055816,1242890767,32303,0,0,1238958080,302480,45345,No
4,2,18,92,9508,1091379200,0,4,0,920.1653909378293,1091333837,26519,0,0,1088610304,265774,18268,No
5,3,18,50,11026,1091379200,0,5,0,913.9352296511628,1257362492,21791,0,0,1253769216,306096,40818,No
