  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:10:22      0.06      0.00
06:10:23      0.00      0.00
06:10:24      0.00      0.00
06:10:25      0.12      0.06
06:10:26      0.00      0.00
06:10:27      0.00      0.00
06:10:28      0.39      0.00
06:10:29      0.00      0.00
06:10:30      0.06      0.04
06:10:31      2.00      0.50
06:10:32      1.59      3.03
06:10:33      0.06      0.00
06:10:34      0.00      0.00
06:10:35      0.00      0.00
06:10:36      0.33      0.00
06:10:37      0.00      0.00
06:10:38      0.00      0.00
06:10:39      0.06      0.00
06:10:40      0.00      0.00
06:10:41      0.30      0.24
06:10:42      3.31      3.74
06:10:43      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:10:44      0.00      0.00
06:10:45      0.06      0.00
06:10:46      0.33      0.00
06:10:47      0.00      0.00
06:10:48      0.00      0.00
06:10:49      0.00      0.00
06:10:50      0.33      0.00
06:10:51      0.00      0.00
06:10:52      0.00      0.00
06:10:53      0.00      0.00
06:10:54  11069.10    699.89
06:10:55  14373.60    908.25
06:10:56  14644.59    925.66
06:10:57  13440.70    849.51
06:10:58  15740.62    994.56
06:10:59  14855.70    938.50
06:11:00  13408.58    847.34
06:11:01  12549.33    793.11
06:11:02  11624.65    734.99
06:11:03  14482.92    915.23
06:11:04  16853.64   1065.46
06:11:05  14824.88    936.77
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:11:06  14422.70    910.99
06:11:07  13431.72    849.01
06:11:08  12898.72    814.88
06:11:09  14753.61    932.77
06:11:10  11395.93    720.78
06:11:11  16149.67   1020.41
06:11:12  15905.58   1005.11
06:11:13  16089.74   1017.13
06:11:14  14901.88    941.27
06:11:15  14180.62    896.12
06:11:16  13259.27    837.90
06:11:17  14106.72    891.67
06:11:18  13650.10    862.38
06:11:19  12347.90    780.38
06:11:20  13017.76    822.57
06:11:21  12705.96    802.94
06:11:22  12178.52    769.73
06:11:23  12983.15    820.31
06:11:24  12487.02    789.10
06:11:25  13022.61    823.02
06:11:26   7367.09    465.92
06:11:27   9783.31    618.87
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:11:28  12334.61    779.54
06:11:29  13192.53    833.76
06:11:30  12588.10    795.54
06:11:31  11410.72    720.94
06:11:32  12550.59    793.12
06:11:33  12450.89    786.74
06:11:34  13356.51    844.57
06:11:35  14451.03    912.96
06:11:36  12281.38    776.11
06:11:37  12511.17    791.06
06:11:38  12517.70    790.68
06:11:39  13496.03    852.79
06:11:40  14884.22    940.49
06:11:41  12697.88    802.86
06:11:42  13536.99    855.15
06:11:43  11691.65    738.98
06:11:44  13750.32    868.77
06:11:45  14877.39    940.16
06:11:46  13129.30    829.61
06:11:47  14599.50    922.53
06:11:48  11586.01    732.14
06:11:49  12232.24    773.36
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:11:50  12649.76    799.46
06:11:51  12279.06    775.67
06:11:52  12228.40    772.62
06:11:53  12255.08    774.88
06:11:54  12524.28    791.10
06:11:55  14077.04    889.80
06:11:56  13223.34    835.34
06:11:57  10749.38    679.29
06:11:58   8126.65    513.24
06:11:59   3213.30    206.44
06:12:00   5047.31    319.25
06:12:01   3618.79    228.40
06:12:02   3440.80    217.78
06:12:03   3252.87    205.13
06:12:04   3629.09    229.48
06:12:05   2980.89    188.81
06:12:06   3113.93    196.25
06:12:07   3133.17    198.07
06:12:08   2679.35    169.24
