Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,6,4,434,26771,4312604672,0,8,0,831.5155201554153,2781934529,205549,0,0,28672,7,0,1333732
2,No,5,5,90,22541,4312604672,0,7,0,812.8863965211217,2289688543,290451,0,0,28672,7,0,1228061
3,Yes,5,5,47,21804,4312604672,0,7,0,837.7697509060049,2282605414,314413,0,0,28672,7,0,1247046
4,Yes,6,4,85,27693,4312604672,0,8,0,858.9235445122612,2972629291,194717,0,0,28672,7,0,1346688
5,Yes,5,4,105,25346,4312604672,0,7,0,848.1407557414569,2686485443,237067,0,0,28672,7,0,1288055
6,Yes,5,4,51,23036,4312604672,0,7,0,840.5039927058006,2419598559,282027,0,0,28672,7,0,1259060
7,Yes,5,5,82,23016,4312604672,0,7,0,841.2783475728999,2419619571,305606,0,0,28672,7,0,1265991
8,No,5,5,71,22822,4312604672,0,7,0,832.6287182364027,2374548747,303501,0,0,28672,7,0,1247584
9,No,5,5,96,22536,4312604672,0,7,0,828.7002902667437,2333718344,300407,0,0,28672,7,0,1230083
10,Yes,5,4,61,25852,4312604672,0,7,0,843.6522986691426,2725628141,225941,0,0,28672,7,0,1290912
