Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,9,98,28766,12902539264,0,6,0,705.0380239941579,2534134897,2290636,0,0,28672,7,0,3332078
2,Yes,4,8,68,26340,12902539264,0,6,0,678.9488409539723,2234547700,2390181,0,0,28672,7,0,3310188
3,Yes,6,7,41,34294,12902539264,0,8,0,714.5939809257153,3062448016,2239052,0,0,28672,7,0,3460852
4,No,5,9,84,31267,12902539264,0,7,0,669.9783031543925,2617560289,2339021,0,0,28672,7,0,3403701
5,Yes,5,8,62,28194,12902539264,0,7,0,667.2399602639608,2350640754,2353596,0,0,28672,7,0,3352347
6,Yes,5,7,66,32092,12902539264,0,7,0,672.4907422159888,2696895747,2316133,0,0,28672,7,0,3408138
7,No,5,9,71,31354,12902539264,0,7,0,700.7409301643005,2745378121,2287358,0,0,28672,7,0,3390567
8,Yes,4,8,97,28943,12902539264,0,6,0,697.94036094695,2524150633,2304198,0,0,28672,7,0,3326860
9,No,5,7,32,31020,12902539264,0,7,0,697.5653538838552,2703986854,2278706,0,0,36864,9,0,3364220
10,Yes,6,8,76,36017,12902539264,0,8,0,716.0402510483491,3222774213,2223115,0,0,36864,9,0,3489554
