Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,3,610,6842,1091379200,0,4,0,787.9117403129112,673353691,11300,0,0,28672,7,0,288222
2,No,2,2,523,7014,1091379200,0,4,0,803.8128088990302,704329569,11862,0,0,28672,7,0,291555
3,Yes,2,4,88,6823,1091379200,0,4,0,809.5110837366183,689794652,11825,0,0,28672,7,0,291594
4,Yes,2,3,484,6767,1091379200,0,4,0,847.8501951507983,716644982,10500,0,0,28672,7,0,295686
5,No,2,3,957,7453,1091379200,0,4,0,770.5854453691276,717395338,11691,0,0,28672,7,0,294983
6,Yes,2,2,524,6672,1091379200,0,4,0,836.343688155922,697089192,11281,0,0,28672,7,0,288879
7,Yes,2,2,196,6474,1091379200,0,4,0,877.9590630407911,710056524,11350,0,0,28672,7,0,293169
8,Yes,2,2,2004,8476,1091379200,0,4,0,671.7164201085674,711303260,10980,0,0,28672,7,0,294114
9,No,2,3,352,7645,1091379200,0,4,0,747.8796021983774,714199632,9800,0,0,28672,7,0,293155
10,Yes,2,4,74,6287,1091379200,0,4,0,897.5693840522043,704716197,11754,0,0,28672,7,0,291763
11,Yes,2,2,414,6582,1091379200,0,4,0,845.0826480243161,694868120,11945,0,0,32768,8,0,294723
