Linux 4.4.0-142-generic (vm) 	2024-08-18 	_x86_64_	(1 CPU)

16:18:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:18:06     all   58.42    0.00   17.82    0.00    0.00    0.00    0.00    0.00    0.00   23.76
16:18:07     all    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
16:18:08     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:09     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:10     all    0.00    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00   93.00
16:18:11     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:12     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:13     all    1.00    0.00    1.00    7.00    0.00    0.00    0.00    0.00    0.00   91.00
16:18:14     all    0.99    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   97.03
16:18:15     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:16     all   14.14    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   77.78
16:18:17     all   19.00   41.00   11.00    1.00    0.00    0.00    0.00    0.00    0.00   28.00
16:18:18     all    6.06   79.80   12.12    2.02    0.00    0.00    0.00    0.00    0.00    0.00
16:18:19     all    1.98    0.00    1.98   17.82    0.00    0.00    0.00    0.00    0.00   78.22
16:18:20     all   29.00    0.00    4.00    3.00    0.00    0.00    0.00    0.00    0.00   64.00
16:18:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:23     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
16:18:24     all    0.00    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00   92.93
16:18:25     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
16:18:26     all    8.08    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   89.90
16:18:27     all   21.78    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   68.32
16:18:28     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:29     all    0.00    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00   92.93
16:18:30     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:31     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:32     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:33     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:34     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:35     all    0.98    0.00    0.98    7.84    0.00    0.00    0.00    0.00    0.00   90.20
16:18:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:37     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
16:18:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
16:18:39     all   28.09    0.00   15.73    0.00    0.00    6.74    0.00    0.00    0.00   49.44
16:18:40     all   26.09    0.00   22.83    3.26    0.00    5.43    0.00    0.00    0.00   42.39
16:18:41     all   30.85    0.00   22.34    0.00    0.00    3.19    0.00    0.00    0.00   43.62
16:18:42     all   25.81    0.00   21.51    0.00    0.00    7.53    0.00    0.00    0.00   45.16
16:18:43     all   32.29    0.00   17.71    0.00    0.00    7.29    0.00    0.00    0.00   42.71
16:18:44     all   38.89    0.00   17.78    0.00    0.00    2.22    0.00    0.00    0.00   41.11
16:18:45     all   33.68    0.00   16.84    8.42    0.00    6.32    0.00    0.00    0.00   34.74
16:18:46     all   41.24    0.00   16.49    0.00    0.00    5.15    0.00    0.00    0.00   37.11
16:18:47     all   18.89    0.00   22.22    0.00    0.00    7.78    0.00    0.00    0.00   51.11
16:18:48     all   35.48    0.00   23.66    0.00    0.00    4.30    0.00    0.00    0.00   36.56
16:18:49     all   30.21    0.00   23.96    0.00    0.00    6.25    0.00    0.00    0.00   39.58
16:18:50     all   23.96    0.00   25.00    2.08    0.00    5.21    0.00    0.00    0.00   43.75
16:18:51     all   27.45    0.00   27.45    0.00    0.00    4.90    0.00    0.00    0.00   40.20
16:18:52     all   26.04    0.00   23.96    0.00    0.00    6.25    0.00    0.00    0.00   43.75
16:18:53     all   44.90    0.00   20.41    0.00    0.00    2.04    0.00    0.00    0.00   32.65
16:18:54     all   26.60    0.00   21.28    0.00    0.00    7.45    0.00    0.00    0.00   44.68
16:18:55     all   32.29    0.00   17.71    0.00    0.00    7.29    0.00    0.00    0.00   42.71
16:18:56     all   32.35    0.00   24.51    1.96    0.00    3.92    0.00    0.00    0.00   37.25
16:18:57     all   26.92    0.00   24.04    0.00    0.00    5.77    0.00    0.00    0.00   43.27
16:18:58     all   21.50    0.00   31.78    0.00    0.00    4.67    0.00    0.00    0.00   42.06
16:18:59     all   25.00    0.00   25.00    0.00    0.00    3.12    0.00    0.00    0.00   46.88
16:19:00     all   24.27    0.00   27.18    0.00    0.00    2.91    0.00    0.00    0.00   45.63
16:19:01     all   29.00    0.00   24.00    3.00    0.00    4.00    0.00    0.00    0.00   40.00
16:19:02     all   27.00    0.00   20.00    0.00    0.00    6.00    0.00    0.00    0.00   47.00
16:19:03     all   20.62    0.00   24.74    0.00    0.00    4.12    0.00    0.00    0.00   50.52
16:19:04     all   22.00    0.00   27.00    0.00    0.00    3.00    0.00    0.00    0.00   48.00
16:19:05     all   30.93    0.00   20.62    0.00    0.00    4.12    0.00    0.00    0.00   44.33
16:19:06     all   19.00    0.00   31.00    3.00    0.00    6.00    0.00    0.00    0.00   41.00
