Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,3,4,78,37666,8607571968,0,5,0,397.386794965748,1870585300,1744926,0,0,1851265024,451969,31354,No
2,3,5,29,36903,8607571968,0,5,0,357.0843460350154,1646749891,1768733,0,0,1627652096,397376,16552,No
3,5,6,89,51018,8607571968,0,7,0,467.6315735905277,2981640293,1726183,0,0,2960322560,722735,100738,Yes
4,3,4,71,37217,8607571968,0,5,0,377.7182094429366,1756791082,1763332,0,0,1737527296,424201,48661,No
5,2,6,107,38294,8607571968,0,4,0,339.71812682824907,1625678597,1770863,0,0,1606602752,392237,12763,Yes
