Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,4,53,54517,8607571968,0,6,0,603.2083580797241,4110124743,1217217,0,0,4091179008,998823,97457,2216040
2,Yes,4,5,87,57813,8607571968,0,6,0,608.7437612787159,4398570009,1167939,0,0,4379504640,1069215,265007,2237154
3,Yes,4,4,51,52072,8607571968,0,6,0,624.8383158945994,4066547769,1229451,0,0,4047577088,988178,71734,2217629
4,Yes,4,4,49,49480,8607571968,0,6,0,571.9908097663514,3537264753,1329499,0,0,3518427136,858991,94137,2188490
5,Yes,5,4,39,49529,8607571968,0,7,0,585.7649505502272,3626038711,1318588,0,0,3607126016,880646,73152,2199234
6,No,4,5,171,51128,8607571968,0,6,0,570.8910394147448,3647995416,1319994,0,0,3629027328,885993,177818,2205987
7,Yes,4,4,61,50448,8607571968,0,6,0,574.199614780747,3620403261,1323535,0,0,3601457152,879262,141288,2202797
8,No,4,5,91,50719,8607571968,0,6,0,572.5265715975866,3629176659,1322973,0,0,3610218496,881401,153708,2204374
9,Yes,4,5,66,50096,8607571968,0,6,0,562.6796638118624,3522935970,1345724,0,0,3503980544,855464,110035,2201188
10,No,4,4,50,51610,8607571968,0,6,0,570.9521047940162,3682856880,1308826,0,0,3663921152,894512,181991,2203338
