Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,1,34,20499,2165121024,0,5,0,895.18102761245,2293465204,10718,0,0,2288898048,558813,43340,569531
2,No,3,2,53,20711,2165121024,0,5,0,887.5222367086774,2297249866,12172,0,0,2292662272,559732,55227,571904
3,No,3,2,66,20766,2165121024,0,5,0,895.3595311115392,2323693279,11409,0,0,2319060992,566177,54363,577586
4,Yes,3,2,57,20176,2165121024,0,5,0,907.0189519183107,2287062658,11596,0,0,2282500096,557251,47494,568847
5,Yes,3,1,52,20639,2165121024,0,5,0,894.9399968989244,2308509073,11931,0,0,2303901696,562476,63922,574407
6,Yes,3,2,59,20082,2165121024,0,5,0,910.9287944223108,2286218890,11780,0,0,2281656320,557045,45599,568825
7,Yes,3,2,45,20505,2165121024,0,5,0,884.6309246451739,2266986097,12531,0,0,2262454272,552357,64225,564888
8,No,3,1,499,20756,2165121024,0,5,0,881.57516473139,2286924184,12626,0,0,2282352640,557215,44940,569841
9,Yes,3,3,57,20498,2165121024,0,5,0,906.6606949987802,2322538984,12658,0,0,2317897728,565893,56200,578551
10,Yes,3,2,49,21052,2165121024,0,5,0,871.0299101187649,2291685067,10829,0,0,2287120384,558379,65068,569208
