Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,8,81,85832,17197506560,0,7,0,398.6059862043251,4276032334,3295572,0,0,4238094336,1034691,247104,4330263
2,Yes,14,7,101,88803,17197506560,0,16,0,430.15511923960537,4774294076,3233890,0,0,4735938560,1156235,331364,4390125
3,Yes,4,7,80,85421,17197506560,0,6,0,419.96330437633173,4483630800,3236954,0,0,4445814784,1085404,156352,4322358
4,Yes,5,8,127,89242,17197506560,0,7,0,425.0642843759105,4741060858,3208496,0,0,4702998528,1148193,297913,4356689
5,No,4,7,81,84780,17197506560,0,6,0,400.504839984429,4243787190,3281448,0,0,4206039040,1026865,199087,4308313
6,Yes,5,7,35,82890,17197506560,0,7,0,397.3916787761061,4116914378,3333692,0,0,4078944256,995836,152053,4329528
7,Yes,7,9,102,88870,17197506560,0,9,0,401.30792334094826,4457365434,3284382,0,0,4419174400,1078900,269872,4363282
8,No,4,7,86,85041,17197506560,0,6,0,391.8018888444622,4164347817,3312651,0,0,4126474240,1007440,233230,4320091
9,No,4,8,97,85400,17197506560,0,6,0,413.85132471425896,4417236630,3266176,0,0,4379287552,1069162,266496,4335338
10,Yes,4,7,53,81462,17197506560,0,6,0,399.765491817568,4070149857,3326915,0,0,4032331776,984456,95076,4311371
