
Second: 1 | Number of Sorts: 526
Second: 2 | Number of Sorts: 123729
Second: 3 | Number of Sorts: 126466
Second: 4 | Number of Sorts: 165135
Second: 5 | Number of Sorts: 175953
Second: 6 | Number of Sorts: 176001
Second: 7 | Number of Sorts: 176630
Second: 8 | Number of Sorts: 176673
Second: 9 | Number of Sorts: 176199
Second: 10 | Number of Sorts: 176698
Second: 11 | Number of Sorts: 140125
Second: 12 | Number of Sorts: 167425
Second: 13 | Number of Sorts: 176644
Second: 14 | Number of Sorts: 176663
Second: 15 | Number of Sorts: 176325
Second: 16 | Number of Sorts: 176541
Second: 17 | Number of Sorts: 175589
Second: 18 | Number of Sorts: 176679
Second: 19 | Number of Sorts: 176782
Second: 20 | Number of Sorts: 176478
Second: 21 | Number of Sorts: 176510
Second: 22 | Number of Sorts: 172114
Second: 23 | Number of Sorts: 166043
Second: 24 | Number of Sorts: 169879
Second: 25 | Number of Sorts: 168613
Second: 26 | Number of Sorts: 167317
Second: 27 | Number of Sorts: 161744
Second: 28 | Number of Sorts: 127808
Second: 29 | Number of Sorts: 128546
Second: 30 | Number of Sorts: 128800
Second: 31 | Number of Sorts: 128790
Second: 32 | Number of Sorts: 128959
Second: 33 | Number of Sorts: 127321
Second: 34 | Number of Sorts: 126242
Second: 35 | Number of Sorts: 125350
Second: 36 | Number of Sorts: 126096
Second: 37 | Number of Sorts: 125952
Second: 38 | Number of Sorts: 125916
Second: 39 | Number of Sorts: 126347
Second: 40 | Number of Sorts: 126953
Second: 41 | Number of Sorts: 127380
Second: 42 | Number of Sorts: 127374
Second: 43 | Number of Sorts: 127602
Second: 44 | Number of Sorts: 127863
Second: 45 | Number of Sorts: 128992
Second: 46 | Number of Sorts: 128641
Second: 47 | Number of Sorts: 134582
Second: 48 | Number of Sorts: 135121
Second: 49 | Number of Sorts: 132781
Second: 50 | Number of Sorts: 132304
Second: 51 | Number of Sorts: 131867
Second: 52 | Number of Sorts: 131935
Second: 53 | Number of Sorts: 133962
Second: 54 | Number of Sorts: 125551
Second: 55 | Number of Sorts: 113903
Second: 56 | Number of Sorts: 131209
Second: 57 | Number of Sorts: 150113
Second: 58 | Number of Sorts: 174424
Second: 59 | Number of Sorts: 176285
Second: 60 | Number of Sorts: 176498
Second: 61 | Number of Sorts: 176262
Second: 62 | Number of Sorts: 176363
Second: 63 | Number of Sorts: 176095
Second: 64 | Number of Sorts: 176363
Second: 65 | Number of Sorts: 176039
Second: 66 | Number of Sorts: 176244
Second: 67 | Number of Sorts: 176274
Second: 68 | Number of Sorts: 176324
Second: 69 | Number of Sorts: 176332
Second: 70 | Number of Sorts: 176501
Second: 71 | Number of Sorts: 175418
