Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,2,17,7406,1091379200,0,3,0,857.6346493787141,793528536,73354,0,0,791322624,193194,691,266548
2,Yes,1,2,15,7189,1091379200,0,3,0,846.3114401001809,760092708,81502,0,0,757878784,185029,669,266531
3,No,1,1,17,7270,1091379200,0,3,0,834.587745219425,758114958,82000,0,0,755900416,184546,679,266546
4,Yes,1,2,15,7204,1091379200,0,3,0,843.7846831435712,759404829,81679,0,0,757190656,184861,634,266540
5,No,2,3,9,7276,1091379200,0,4,0,840.3140844218342,763738184,81170,0,0,761520128,185918,5483,267088
6,Yes,1,3,15,7368,1091379200,0,3,0,831.6711473183979,765444918,80200,0,0,763232256,186336,575,266536
7,Yes,1,2,16,7238,1091379200,0,3,0,844.492306246545,763630959,80657,0,0,761417728,185893,598,266550
8,No,1,2,18,7241,1091379200,0,3,0,844.7803939770687,764208327,80513,0,0,761995264,186034,645,266547
9,Yes,1,1,16,7227,1091379200,0,3,0,845.5203099916966,763503888,80674,0,0,761290752,185862,578,266536
10,Yes,2,2,9,7323,1091379200,0,4,0,842.0691850840049,770386205,79751,0,0,768167936,187541,5719,267292
