Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,5,18,24066,8607571968,0,3,0,316.9973297867919,953196762,1873420,0,0,934510592,228152,802,2101572
2,Yes,2,8,9,23662,8607571968,0,4,0,309.2543048955779,914175308,1883382,0,0,895475712,218622,6098,2102004
3,Yes,1,5,15,23630,8607571968,0,3,0,309.5812777989418,914019879,1882985,0,0,895324160,218585,439,2101570
4,Yes,1,5,38,23427,8607571968,0,3,0,311.79881820510633,912656658,1883364,0,0,893960192,218252,2343,2101616
5,No,1,5,14,23732,8607571968,0,3,0,308.65909857967716,915231972,1882686,0,0,896536576,218881,377,2101567
6,Yes,1,5,16,23629,8607571968,0,3,0,309.7843118862174,914580741,1882831,0,0,895885312,218722,505,2101553
7,No,2,5,9,23846,8607571968,0,4,0,307.2722221383331,915497273,1882979,0,0,896798720,218945,6073,2101924
8,Yes,1,5,14,24696,8607571968,0,3,0,298.10489068891496,919851150,1881560,0,0,901156864,220009,401,2101569
9,No,1,5,60,23779,8607571968,0,3,0,310.2197069067048,921683082,1881276,0,0,902987776,220456,4052,2101732
10,Yes,1,4,19,23247,8607571968,0,3,0,317.2260331282537,921448254,1881176,0,0,902754304,220399,775,2101575
