  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:33:16      0.00      0.00
23:33:17      0.00      0.00
23:33:18      0.33      0.00
23:33:19      0.20      0.06
23:33:20      0.06      0.00
23:33:21      0.00      0.00
23:33:22      0.33      0.00
23:33:23      0.06      0.00
23:33:24      0.00      0.00
23:33:25      2.00      0.37
23:33:26      1.59      3.26
23:33:27      0.00      0.00
23:33:28      0.00      0.00
23:33:29      0.06      0.00
23:33:30      0.00      0.00
23:33:31      0.35      0.40
23:33:32      6.13      0.54
23:33:33      0.00      0.00
23:33:34      0.00      0.00
23:33:35      2.11      0.37
23:33:36      1.78      3.50
23:33:37      0.06      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:33:38      0.06      0.00
23:33:39      0.00      0.00
23:33:40      0.39      0.00
23:33:41      0.00      0.00
23:33:42      0.00      0.00
23:33:43      0.06      0.00
23:33:44      0.33      0.00
23:33:45      0.00      0.00
23:33:46      0.00      0.00
23:33:47      0.00      0.00
23:33:48  11296.74    714.44
23:33:49  17255.58   1090.59
23:33:50  16304.32   1030.04
23:33:51  16815.51   1062.56
23:33:52  16956.00   1071.52
23:33:53  17305.59   1093.53
23:33:54  16293.32   1029.61
23:33:55  15163.63    958.63
23:33:56  17524.21   1107.86
23:33:57  18739.79   1183.95
23:33:58  18666.67   1179.45
23:33:59  17156.16   1084.38
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:34:00  16133.57   1019.47
23:34:01  12245.14    774.88
23:34:02  16683.13   1053.82
23:34:03  16259.21   1027.48
23:34:04  16838.18   1064.07
23:34:05  15992.09   1011.03
23:34:06  14791.94    934.62
23:34:07  15220.21    961.75
23:34:08  13986.56    883.64
23:34:09  16193.63   1023.41
23:34:10  16174.89   1022.08
23:34:11  13977.31    883.42
23:34:12  15419.54    974.33
23:34:13  13654.99    862.98
23:34:14  15387.09    972.22
23:34:15  14965.37    945.86
23:34:16   5777.66    365.48
23:34:17  15657.26    990.43
23:34:18  16594.71   1048.32
23:34:19  16491.92   1042.60
23:34:20  17007.22   1074.66
23:34:21  15989.94   1010.53
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:34:22  14883.71    940.41
23:34:23  15049.82    951.13
23:34:24  13600.80    859.19
23:34:25  13892.61    877.93
23:34:26  13847.56    875.08
23:34:27  15148.63    957.37
23:34:28  12809.06    809.45
23:34:29  12744.87    805.84
23:34:30  15766.12    996.41
23:34:31  15056.71    951.35
23:34:32  14120.06    892.45
23:34:33  11785.20    744.32
23:34:34  15785.24    997.51
23:34:35  14347.46    907.03
23:34:36  14672.72    927.15
23:34:37  13045.69    824.55
23:34:38  12415.77    784.14
23:34:39  14045.99    887.98
23:34:40  15616.70    986.88
23:34:41  13751.85    868.89
23:34:42  14626.47    924.16
23:34:43   8508.44    537.54
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:34:44   5031.60    318.81
23:34:45   7257.91    459.09
23:34:46   6019.06    380.30
23:34:47   4913.59    310.15
23:34:48   4758.09    300.66
23:34:49   3704.29    234.47
23:34:50   4432.06    280.08
23:34:51   3738.64    236.26
23:34:52   3801.50    240.21
23:34:53   3394.88    214.46
