  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:25:27      0.00      0.00
13:25:28      0.00      0.00
13:25:29      0.00      0.00
13:25:30      0.39      0.06
13:25:31      0.00      0.00
13:25:32      0.06      0.00
13:25:33      0.00      0.00
13:25:34      0.00      0.04
13:25:35      0.00      0.08
13:25:36      0.24      0.18
13:25:37      3.02      3.27
13:25:38      0.00      0.00
13:25:39      0.00      0.00
13:25:40      0.00      0.00
13:25:41      0.48      0.17
13:25:42      0.06      0.00
13:25:43      0.00      0.00
13:25:44      0.39      0.00
13:25:45      0.00      0.00
13:25:46      2.19      0.40
13:25:47      1.38      3.57
13:25:48      0.39      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:25:49      0.00      0.00
13:25:50      0.00      0.00
13:25:51      0.00      0.00
13:25:52      0.00      0.00
13:25:53      0.33      0.00
13:25:54      0.00      0.00
13:25:55      0.00      0.00
13:25:56      0.06      0.00
13:25:57      0.00      0.00
13:25:58      0.00      0.00
13:25:59  11884.45    751.70
13:26:00  15989.87   1010.46
13:26:01  14806.61    935.40
13:26:02  14985.75    947.27
13:26:03  13705.79    865.98
13:26:04  14420.29    910.99
13:26:05  14134.82    893.59
13:26:06  12358.12    781.04
13:26:07  13873.93    876.67
13:26:08  16240.85   1026.61
13:26:09  16454.97   1039.64
13:26:10  17046.85   1077.32
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:26:11  16122.34   1019.12
13:26:12  14361.05    907.10
13:26:13  14212.03    898.25
13:26:14  11764.70    744.30
13:26:15  16004.36   1011.38
13:26:16  16204.31   1024.09
13:26:17  14807.51    935.58
13:26:18  16284.98   1029.55
13:26:19  14962.79    945.63
13:26:20  13864.61    875.63
13:26:21  14205.02    897.81
13:26:22  13995.90    884.74
13:26:23  14313.81    904.04
13:26:24  16761.88   1059.44
13:26:25  15683.90    991.34
13:26:26  15373.32    971.06
13:26:27  13376.90    845.84
13:26:28  15234.57    962.23
13:26:29   6411.14    406.13
13:26:30  14130.17    892.87
13:26:31  13983.44    883.74
13:26:32  13716.64    866.80
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:26:33  13748.32    868.59
13:26:34  14511.79    917.34
13:26:35  13586.06    858.68
13:26:36  14365.55    907.45
13:26:37  13640.94    862.02
13:26:38  14343.21    906.90
13:26:39  14233.76    899.23
13:26:40  15276.88    965.77
13:26:41  14891.97    940.72
13:26:42  14646.62    925.41
13:26:43  13151.12    831.64
13:26:44  14452.03    912.91
13:26:45  15506.14    979.75
13:26:46  14911.69    942.40
13:26:47  15193.09    960.18
13:26:48  15044.04    950.54
13:26:49  14555.35    920.10
13:26:50  14035.90    887.13
13:26:51  15462.74    976.72
13:26:52  16187.66   1023.11
13:26:53  16471.73   1041.18
13:26:54  16721.06   1056.38
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:26:55  15474.05    977.86
13:26:56  16097.73   1017.26
13:26:57  16018.66   1012.28
13:26:58  15261.48    964.58
13:26:59  15446.43    975.90
13:27:00   3369.55    213.37
13:27:01   9854.03    623.63
13:27:02  16005.10   1011.50
13:27:03  17429.92   1101.53
13:27:04  14554.52    919.32
13:27:05  14808.38    935.80
13:27:06  15257.84    964.71
13:27:07  14605.44    922.54
13:27:08  14733.16    931.05
13:27:09  14827.26    936.92
13:27:10  16629.26   1050.94
13:27:11  16602.60   1049.30
13:27:12  17758.18   1122.13
13:27:13  16333.68   1032.04
13:27:14  15652.90    989.15
13:27:15  15820.47    999.75
13:27:16  16079.47   1016.63
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:27:17  14633.82    924.26
13:27:18  14164.02    895.20
13:27:19  13788.42    871.63
13:27:20  13961.85    881.87
13:27:21  14687.45    928.23
13:27:22  13769.54    870.44
13:27:23  14599.30    922.30
13:27:24  14688.64    928.23
13:27:25  13473.63    851.52
13:27:26  15334.32    969.32
13:27:27  14500.53    916.05
13:27:28  14429.85    911.81
13:27:29  15031.09    949.85
13:27:30  13515.72    854.11
13:27:31  14741.06    931.47
13:27:32  16176.80   1022.25
13:27:33  14873.68    940.35
13:27:34  14518.53    917.19
13:27:35  14085.64    890.27
13:27:36  14173.98    895.40
13:27:37  14715.60    929.94
13:27:38  14943.15    944.75
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
13:27:39  17203.08   1086.91
