Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,1,2,140,7049,1091379200,0,3,0,827.9682531573719,729124203,93389,0,0,726863872,177457,4004,No
2,2,2,62,7201,1091379200,0,4,0,826.5583953326851,743586878,92952,0,0,741302272,180982,6010,No
3,2,2,59,7105,1091379200,0,4,0,821.8167636210052,729458201,94019,0,0,727191552,177537,4480,No
4,1,2,127,7183,1091379200,0,3,0,808.4494059323215,725472066,93892,0,0,723214336,176566,3584,No
5,1,2,117,6993,1091379200,0,3,0,819.3851168645401,715827837,94367,0,0,713584640,174215,1703,No
