
Second: 1 | Number of Sorts: 149
Second: 2 | Number of Sorts: 106282
Second: 3 | Number of Sorts: 120558
Second: 4 | Number of Sorts: 142892
Second: 5 | Number of Sorts: 171916
Second: 6 | Number of Sorts: 178150
Second: 7 | Number of Sorts: 178726
Second: 8 | Number of Sorts: 178774
Second: 9 | Number of Sorts: 178662
Second: 10 | Number of Sorts: 178696
Second: 11 | Number of Sorts: 136409
Second: 12 | Number of Sorts: 172125
Second: 13 | Number of Sorts: 178227
Second: 14 | Number of Sorts: 178166
Second: 15 | Number of Sorts: 178093
Second: 16 | Number of Sorts: 177526
Second: 17 | Number of Sorts: 177044
Second: 18 | Number of Sorts: 178081
Second: 19 | Number of Sorts: 178195
Second: 20 | Number of Sorts: 178081
Second: 21 | Number of Sorts: 177298
Second: 22 | Number of Sorts: 171230
Second: 23 | Number of Sorts: 158937
Second: 24 | Number of Sorts: 162440
Second: 25 | Number of Sorts: 161496
Second: 26 | Number of Sorts: 160191
Second: 27 | Number of Sorts: 155778
Second: 28 | Number of Sorts: 106580
Second: 29 | Number of Sorts: 106646
Second: 30 | Number of Sorts: 106384
Second: 31 | Number of Sorts: 107917
Second: 32 | Number of Sorts: 108618
Second: 33 | Number of Sorts: 110548
Second: 34 | Number of Sorts: 111044
Second: 35 | Number of Sorts: 111472
Second: 36 | Number of Sorts: 111701
Second: 37 | Number of Sorts: 112313
Second: 38 | Number of Sorts: 112157
Second: 39 | Number of Sorts: 112218
Second: 40 | Number of Sorts: 111956
Second: 41 | Number of Sorts: 111927
Second: 42 | Number of Sorts: 111395
Second: 43 | Number of Sorts: 111913
Second: 44 | Number of Sorts: 112334
Second: 45 | Number of Sorts: 113787
Second: 46 | Number of Sorts: 88494
Second: 47 | Number of Sorts: 81870
Second: 48 | Number of Sorts: 128751
Second: 49 | Number of Sorts: 134399
Second: 50 | Number of Sorts: 158606
Second: 51 | Number of Sorts: 178765
Second: 52 | Number of Sorts: 179008
Second: 53 | Number of Sorts: 179243
Second: 54 | Number of Sorts: 179035
Second: 55 | Number of Sorts: 179134
Second: 56 | Number of Sorts: 179060
Second: 57 | Number of Sorts: 179139
Second: 58 | Number of Sorts: 179123
Second: 59 | Number of Sorts: 179132
Second: 60 | Number of Sorts: 179173
Second: 61 | Number of Sorts: 176269
