Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,3,3,78,10732,1091379200,0,5,0,837.2310679466865,1122619132,17614,0,0,1120272384,273504,89031,No
2,3,2,76,9635,1091379200,0,5,0,902.7239613827468,1086780106,33252,0,0,1084362752,264737,15782,No
3,3,2,300,10477,1091379200,0,5,0,846.254658902148,1107852310,29400,0,0,1105428480,269880,52779,No
4,2,2,50,8793,1091379200,0,4,0,911.0048003640086,1000868042,30636,0,0,998641664,243809,4893,No
5,3,1,187,10094,1091379200,0,5,0,868.4213074408005,1095409648,26282,0,0,1093038080,266855,40951,No
