Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,6,134,42245,8607571968,0,7,0,594.3577666137929,3137922277,1196149,0,0,28672,7,226580,2430034
2,Yes,5,6,59,36827,8607571968,0,7,0,533.633634936585,2455903073,1333599,0,0,28672,7,147484,2322806
3,Yes,3,6,41,34409,8607571968,0,5,0,451.26758480365083,1940407456,1368364,0,0,28672,7,36622,2171193
4,Yes,6,7,190,41011,8607571968,0,8,0,574.5609267388547,2944699568,1242543,0,0,28672,7,204407,2398323
5,Yes,3,6,39,35422,8607571968,0,5,0,500.99211926812745,2217679728,1307282,0,0,28672,7,71889,2206054
6,Yes,6,7,55,39433,8607571968,0,8,0,541.2092621112971,2667002084,1296971,0,0,28672,7,179252,2363004
7,Yes,5,7,86,38811,8607571968,0,7,0,521.669449953613,2530145231,1318692,0,0,28672,7,179432,2359666
8,No,5,6,84,37620,8607571968,0,7,0,533.3979743712448,2507691490,1308013,0,0,28672,7,129506,2312509
9,No,5,6,85,37491,8607571968,0,7,0,514.5940571428572,2410982343,1353208,0,0,28672,7,149041,2325575
10,No,5,6,73,37943,8607571968,0,7,0,537.7904213828189,2550056966,1298610,0,0,28672,7,143774,2323435
