Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,5,4,104,25650,4312604672,0,7,0,724.0168859081339,2320804696,308598,0,0,28672,7,124084,1250820
2,Yes,3,3,54,22343,4312604672,0,5,0,713.0145002685765,1990880608,332404,0,0,28672,7,63868,1141264
3,Yes,4,5,89,24564,4312604672,0,6,0,698.7742859236939,2144937301,350429,0,0,32768,8,100870,1216920
4,Yes,5,7,69,26004,4312604672,0,7,0,738.1281735584876,2398427330,302630,0,0,28672,7,140117,1254849
5,No,5,5,130,25509,4312604672,0,7,0,696.1684667503137,2219172636,343072,0,0,28672,7,116241,1241031
6,Yes,3,4,35,22418,4312604672,0,5,0,718.1140183813689,2011763567,320187,0,0,28672,7,62129,1139430
7,Yes,4,5,71,23973,4312604672,0,6,0,708.2510267022697,2121707666,360388,0,0,36864,9,113268,1224327
8,Yes,6,4,101,27120,4312604672,0,8,0,766.284509219649,2597108882,276388,0,0,45056,11,177188,1306810
9,Yes,4,7,107,24002,4312604672,0,6,0,743.4556165867889,2229689780,294266,0,0,28672,7,75964,1192633
10,No,5,5,68,25411,4312604672,0,7,0,717.5563810123593,2278567241,317457,0,0,28672,7,109867,1232623
