Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,9,53,46089,17197506560,0,5,0,195.9962067708333,1128725767,3934181,0,0,1091186688,266403,0,4200584
2,Yes,2,10,108,47569,17197506560,0,4,0,182.49778843121175,1084714182,3944185,0,0,1047171072,255657,0,4199842
3,Yes,2,9,78,71531,17197506560,0,4,0,121.92543978076675,1089831555,3943238,0,0,1052286976,256906,0,4200144
4,Yes,2,10,111,61460,17197506560,0,4,0,141.34341012205044,1085481711,3943738,0,0,1047941120,255845,0,4199583
5,Yes,3,10,141,164357,17197506560,0,5,0,53.12055020170736,1091062999,3943717,0,0,1053511680,257205,0,4200922
6,Yes,4,10,10,54854,17197506560,0,6,0,161.65456976150534,1108010493,3943491,0,0,1070428160,261335,0,4204826
7,Yes,3,13,141,107206,17197506560,0,5,0,81.40586344257555,1090554706,3943328,0,0,1053007872,257082,0,4200410
8,Yes,2,10,86,66591,17197506560,0,4,0,130.94860563824514,1089623781,3942952,0,0,1052082176,256856,0,4199808
9,Yes,2,10,64,63039,17197506560,0,4,0,138.44504199654128,1090544211,3942622,0,0,1053003776,257081,0,4199703
10,Yes,4,10,36,34311,17197506560,0,6,0,260.24008232996124,1115599473,3942655,0,0,1078009856,263186,0,4205841
11,Yes,2,11,127,35204,17197506560,0,4,0,284.9388539766431,1253269278,3902657,0,0,1215770624,296819,0,4199476
12,Yes,3,10,66,44552,17197506560,0,5,0,196.08953060033227,1091565100,3942962,0,0,1054019584,257329,0,4200291
13,Yes,2,10,55,50584,17197506560,0,4,0,171.7740979950172,1085700546,3944341,0,0,1048154112,255897,0,4200238
14,Yes,2,11,92,48320,17197506560,0,4,0,180.2591536980687,1088305074,3943261,0,0,1050763264,256534,0,4199795
15,Yes,2,9,112,72503,17197506560,0,4,0,119.78901062156868,1085285709,3943848,0,0,1047744512,255797,0,4199645
