  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:11:20      0.00      0.00
07:11:21      0.00      0.00
07:11:22      0.33      0.00
07:11:23      0.12      0.06
07:11:24      0.00      0.00
07:11:25      0.00      0.00
07:11:26      0.33      0.04
07:11:27      0.06      0.00
07:11:28      0.00      0.08
07:11:29      0.24      0.18
07:11:30      3.02      3.27
07:11:31      0.00      0.00
07:11:32      0.00      0.00
07:11:33      0.00      0.00
07:11:34      0.00      0.00
07:11:35      0.00      0.00
07:11:36      0.00      0.00
07:11:37      0.33      0.00
07:11:38      0.06      0.00
07:11:39      2.11      0.47
07:11:40      1.71      3.50
07:11:41      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:11:42      0.00      0.00
07:11:43      0.00      0.00
07:11:44      0.33      0.00
07:11:45      0.00      0.00
07:11:46      0.00      0.00
07:11:47      0.00      0.00
07:11:48      0.12      0.00
07:11:49      0.00      0.00
07:11:50      0.00      0.00
07:11:51      0.00      0.00
07:11:52  20362.08   1287.24
07:11:53  23833.63   1506.06
07:11:54  18534.50   1171.27
07:11:55  19160.46   1211.16
07:11:56  20547.80   1298.42
07:11:57  19560.02   1236.32
07:11:58  23725.33   1499.27
07:11:59  22240.93   1405.20
07:12:00  21127.74   1335.36
07:12:01  20553.34   1298.77
07:12:02  16147.17   1021.30
07:12:03  19240.37   1215.80
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:12:04  18456.87   1166.36
07:12:05  16609.62   1049.84
07:12:06  16073.85   1015.26
07:12:07  16415.88   1037.60
07:12:08  16296.89   1029.72
07:12:09  15960.51   1008.61
07:12:10  15183.39    959.93
07:12:11  16502.74   1042.94
07:12:12  18278.14   1154.71
07:12:13  17198.89   1086.99
07:12:14  16598.35   1048.84
07:12:15  17144.50   1083.07
07:12:16   7432.73    471.99
07:12:17  18913.14   1195.25
07:12:18  20306.64   1283.03
07:12:19  19025.19   1202.34
07:12:20  18599.74   1175.61
07:12:21  19334.82   1221.53
07:12:22  18890.48   1194.05
07:12:23  20075.71   1268.30
07:12:24  20944.57   1324.00
07:12:25  21661.01   1368.77
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:12:26  21065.32   1330.98
07:12:27  19828.46   1253.25
07:12:28  16433.57   1038.28
07:12:29  15447.36    976.47
