Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,31,40,8331,1091379200,0,5,0,942.0131672289156,977126277,30356,0,0,973328384,237629,0,268394
2,No,2,32,18,7857,1091379200,0,4,0,938.6278062619808,917882965,45418,0,0,915685376,223556,0,268980
3,No,2,33,150,7765,1091379200,0,4,0,940.9245369891361,909191207,45953,0,0,907005952,221437,0,267390
4,Yes,2,33,38,7869,1091379200,0,4,0,941.7172720775906,922199710,43345,0,0,917520384,224004,0,268009
5,No,2,33,38,7859,1091379200,0,4,0,941.5954163046256,920903358,43842,0,0,917282816,223946,0,268194
6,Yes,2,30,67,8020,1091379200,0,4,0,940.5831269086358,939195040,43173,0,0,936689664,228684,0,271970
7,Yes,2,32,41,8145,1091379200,0,4,0,941.1532542832491,954234686,41452,0,0,950104064,231959,0,273911
8,Yes,2,32,12,7939,1091379200,0,4,0,940.6818828885797,929534098,43157,0,0,926896128,226293,0,269586
9,Yes,2,33,51,7870,1091379200,0,4,0,939.4859420696695,920131558,44481,0,0,916639744,223789,0,268627
10,Yes,3,31,82,8193,1091379200,0,5,0,940.3106640529282,959139571,42397,0,0,955805696,233351,0,276027
