Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,31,127,8757,2165121024,0,4,0,914.0516827870731,996789515,286773,0,0,991563776,242081,0,529092
2,Yes,4,38,86,8505,2165121024,0,6,0,906.3676248966576,959064425,298462,0,0,948559872,231582,0,532176
3,No,4,32,38,8362,2165121024,0,6,0,907.8503596638656,945086777,300480,0,0,935845888,228478,0,530919
4,Yes,4,33,69,8410,2165121024,0,6,0,903.4291541124508,945790843,300395,0,0,936443904,228624,0,530792
5,No,4,34,66,8406,2165121024,0,6,0,905.9006163401816,947812585,300413,0,0,936595456,228661,0,531903
6,Yes,2,32,143,8324,2165121024,0,4,0,907.3668625180898,940273395,301059,0,0,934019072,228032,0,529601
7,No,4,34,31,8387,2165121024,0,6,0,906.7275115527356,946524453,299255,0,0,940478464,229609,0,529553
8,Yes,4,33,27,8421,2165121024,0,6,0,903.8335536480687,947457071,299379,0,0,941318144,229814,0,530108
9,Yes,4,31,61,8461,2165121024,0,6,0,905.697955871886,954166811,298543,0,0,944898048,230688,0,530583
10,Yes,3,32,131,8344,2165121024,0,5,0,910.3699913378249,945662037,299698,0,0,938385408,229098,0,529558
