Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,3,8,142,75149,17197506560,0,5,0,300.1013099107012,2818526682,3747615,0,0,2779369472,678557,133170,No
2,5,7,107,75745,17197506560,0,7,0,334.2904015421585,3164598368,3748738,0,0,3124756480,762880,163566,No
3,2,8,146,66527,17197506560,0,4,0,250.55896691170943,2083154132,3767982,0,0,2045247488,499328,15022,No
