Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,3,2,171,11730,1091379200,0,5,0,909.1993096862211,1332673804,35358,0,0,1329758208,324648,13462,No
2,3,2,66,10736,1091379200,0,5,0,892.270217998882,1196991181,49919,0,0,1194209280,291555,5478,No
3,3,2,153,11358,1091379200,0,5,0,894.5419633673829,1269589933,48439,0,0,1266679808,309248,13027,No
4,3,2,110,10816,1091379200,0,5,0,894.3296659885334,1208697742,47400,0,0,1205915648,294413,5070,No
5,4,2,173,11622,1091379200,0,6,0,890.1223256454389,1292690268,54246,0,0,1289682944,314864,17427,No
