Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,5,5551,16568,8607571968,0,4,0,582.7982259252551,1206398675,1824341,0,0,1187659776,289956,0,2114297
2,Yes,2,5,11230,21852,8607571968,0,4,0,431.8966832974779,1179243497,1829923,0,0,1160507392,283327,0,2113250
3,Yes,2,6,50,10255,8607571968,0,4,0,895.0417336325495,1146447983,1838993,0,0,1127694336,275316,0,2114309
4,Yes,2,5,33,10340,8607571968,0,4,0,895.1129072085148,1156161629,1841215,0,0,1137369088,277678,0,2118893
5,Yes,2,7,102,10353,8607571968,0,4,0,891.6222547844577,1152878123,1838445,0,0,1134116864,276884,0,2115329
6,No,2,6,114,10505,8607571968,0,4,0,897.3974428040766,1177509611,1838365,0,0,1158701056,282886,0,2121251
7,Yes,2,5,88,10299,8607571968,0,4,0,894.9957450942297,1151423417,1838691,0,0,1132662784,276529,0,2115220
8,No,2,5,134,10673,8607571968,0,4,0,881.6811668541433,1175509478,1839112,0,0,1156698112,282397,0,2121509
9,Yes,2,5,824,11314,8607571968,0,4,0,835.3235285171103,1180621865,1831227,0,0,1161871360,283660,0,2114887
10,No,2,6,100,10633,8607571968,0,4,0,896.8781021925284,1191178091,1829029,0,0,1172426752,286237,0,2115266
