
Second: 1 | Number of Sorts: 542
Second: 2 | Number of Sorts: 122304
Second: 3 | Number of Sorts: 120506
Second: 4 | Number of Sorts: 154717
Second: 5 | Number of Sorts: 177874
Second: 6 | Number of Sorts: 177576
Second: 7 | Number of Sorts: 177796
Second: 8 | Number of Sorts: 178133
Second: 9 | Number of Sorts: 177876
Second: 10 | Number of Sorts: 178127
Second: 11 | Number of Sorts: 140735
Second: 12 | Number of Sorts: 169245
Second: 13 | Number of Sorts: 177610
Second: 14 | Number of Sorts: 177703
Second: 15 | Number of Sorts: 178143
Second: 16 | Number of Sorts: 177776
Second: 17 | Number of Sorts: 167603
Second: 18 | Number of Sorts: 166522
Second: 19 | Number of Sorts: 166372
Second: 20 | Number of Sorts: 165994
Second: 21 | Number of Sorts: 167190
Second: 22 | Number of Sorts: 166411
Second: 23 | Number of Sorts: 166436
Second: 24 | Number of Sorts: 111007
Second: 25 | Number of Sorts: 125685
Second: 26 | Number of Sorts: 132524
Second: 27 | Number of Sorts: 154438
Second: 28 | Number of Sorts: 177854
Second: 29 | Number of Sorts: 178779
Second: 30 | Number of Sorts: 178981
Second: 31 | Number of Sorts: 178064
Second: 32 | Number of Sorts: 178699
Second: 33 | Number of Sorts: 177741
Second: 34 | Number of Sorts: 178038
Second: 35 | Number of Sorts: 178413
