Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,9,5,81,25377,4312604672,0,11,0,744.740511745231,2361731993,292220,0,0,40960,10,119624,1235398
2,No,5,5,79,22847,4312604672,0,7,0,702.6965442605726,2006161872,302438,0,0,40960,10,40914,1113207
3,Yes,8,5,218,24820,4312604672,0,10,0,710.5532440862382,2203834830,333628,0,0,40960,10,105942,1213549
4,No,7,6,90,23450,4312604672,0,9,0,718.9910810441904,2106790875,318679,0,0,40960,10,61022,1160979
5,Yes,9,6,104,25889,4312604672,0,11,0,762.2252944403662,2465872122,260134,0,0,40960,10,114367,1227571
6,No,8,5,118,24419,4312604672,0,10,0,738.3950589006308,2253184607,290382,0,0,40960,10,82732,1184507
7,Yes,9,4,78,26652,4312604672,0,11,0,765.4568402882016,2549524195,267398,0,0,40960,10,142717,1261012
8,Yes,9,5,83,26306,4312604672,0,11,0,762.0588649861222,2505151236,261928,0,0,40960,10,128202,1242356
9,Yes,9,5,97,25928,4312604672,0,11,0,735.1779346526251,2382039660,280669,0,0,40960,10,107109,1218723
10,Yes,8,5,79,25483,4312604672,0,10,0,751.4756470680587,2393049553,278080,0,0,40960,10,111714,1220689
