Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,2,62,5995,1091379200,0,4,0,889.4513158685133,666097859,10335,0,0,36864,9,3776,274567
2,No,2,3,74,6289,1091379200,0,4,0,852.8791205854279,669937411,12004,0,0,36864,9,4770,277100
3,Yes,3,2,48,6387,1091379200,0,5,0,853.9008338292874,681307219,11174,0,0,36864,9,5416,279126
4,Yes,2,3,238,6350,1091379200,0,4,0,850.065744446195,674208552,11228,0,0,36864,9,4487,276786
5,No,2,4,69,6203,1091379200,0,4,0,864.8013860300048,669900616,10691,0,0,36864,9,3699,274825
6,Yes,3,3,121,6293,1091379200,0,5,0,857.2881907790143,673830456,11466,0,0,36864,9,4069,276342
7,Yes,4,3,82,6492,1091379200,0,6,0,854.6796831561104,693039648,10632,0,0,36864,9,6750,281577
8,No,2,2,108,6230,1091379200,0,4,0,869.1020732177265,676383606,11564,0,0,36864,9,5144,277732
9,Yes,2,3,407,6425,1091379200,0,4,0,850.4333030208658,682472976,11489,0,0,36864,9,6669,279362
10,Yes,3,3,309,6491,1091379200,0,5,0,837.7634722564735,679213792,11511,0,0,36864,9,6715,281719
