Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,4,8,82,76602,17197506560,0,6,0,142.37824111549207,1362952465,3678539,0,0,28672,7,108025,No
2,4,10,87,73907,17197506560,0,6,0,140.58391967197585,1298378829,3691764,0,0,36864,9,74127,No
3,4,9,67,70812,17197506560,0,6,0,139.31757614790334,1232800383,3710321,0,0,28672,7,74621,No
