Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,10,40,60227,12902539264,0,7,0,569.8661276383746,4289241140,2238814,0,0,4260769792,1040227,264892,3279041
2,Yes,3,7,21,51109,12902539264,0,5,0,532.0638680286486,3398478589,2364031,0,0,3370618880,822905,29196,3186936
3,No,4,8,43,54369,12902539264,0,6,0,546.1826731664245,3711167127,2350881,0,0,3682816000,899125,104648,3250006
4,Yes,3,11,22,52734,12902539264,0,5,0,568.3364954194564,3745338247,2277601,0,0,3717578752,907612,28502,3185213
5,No,4,7,57,55592,12902539264,0,6,0,556.0960046055591,3863612142,2324192,0,0,3835203584,936329,92847,3260521
6,Yes,4,8,40,53925,12902539264,0,6,0,548.9064350019474,3699211122,2353956,0,0,3670855680,896205,80366,3250161
7,No,4,7,54,55240,12902539264,0,6,0,539.1705733890972,3722288625,2358139,0,0,3693850624,901819,174456,3259958
8,Yes,3,6,26,53628,12902539264,0,5,0,574.8834297862818,3853087525,2255575,0,0,3825315840,933915,29711,3189490
9,Yes,4,7,78,58376,12902539264,0,6,0,572.228016241498,4174834725,2261247,0,0,4146384896,1012301,118170,3273548
10,Yes,5,8,42,57560,12902539264,0,7,0,560.8597604948569,4034612681,2280323,0,0,4006264832,978092,223675,3258415
