Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,35,71,37558,4312604672,0,7,0,797.1715415078752,3738821033,241356,0,0,3724828672,909382,162038,1161442
2,Yes,4,34,72,38683,4312604672,0,6,0,824.14349597661,3981327837,184350,0,0,3968024576,968756,152631,1162746
3,Yes,2,35,84,31950,4312604672,0,4,0,821.9517603634654,3278861446,280658,0,0,3269521408,798223,20927,1080180
4,No,4,35,61,35940,4312604672,0,6,0,830.283253028826,3726202615,234617,0,0,3713572864,906634,71461,1147657
5,Yes,3,35,78,33696,4312604672,0,5,0,813.6990095362585,3423527911,294757,0,0,3412881408,833223,35295,1132017
6,Yes,4,36,52,34843,4312604672,0,6,0,783.9570408251213,3410686680,302447,0,0,3397672960,829510,109899,1139255
7,No,4,35,33,35895,4312604672,0,6,0,838.1469385387618,3756781242,226341,0,0,3744710656,914236,62975,1148017
8,No,4,36,96,36273,4312604672,0,6,0,792.3969670778487,3589048702,252654,0,0,3576487936,873166,152141,1133971
9,Yes,4,36,86,37801,4312604672,0,6,0,773.676898715742,3652026100,258396,0,0,3639443456,888536,215596,1156958
10,Yes,3,34,56,34340,4312604672,0,5,0,825.3441944849297,3539069858,269152,0,0,3528663040,861490,39094,1135113
