Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,34,179,20609,2165121024,0,5,0,894.0496641555285,2299171596,11337,0,0,2293936128,560043,49161,574684
2,No,3,35,36,20182,2165121024,0,5,0,892.8937239291209,2248428848,11694,0,0,2243203072,547657,49861,562159
3,Yes,3,33,37,20263,2165121024,0,5,0,886.0518343054869,2240391192,11803,0,0,2235113472,545682,56686,560041
4,No,3,34,44,20165,2165121024,0,5,0,896.6808357259948,2256172854,11652,0,0,2250682368,549483,57924,564860
5,Yes,3,33,54,20447,2165121024,0,5,0,887.7279478789067,2265047407,12545,0,0,2259902464,551734,59559,567638
6,Yes,3,35,60,20307,2165121024,0,5,0,891.8066787687451,2259625740,11869,0,0,2254118912,550322,58553,565597
7,Yes,3,34,30,19851,2165121024,0,5,0,889.5382195085027,2203284978,11798,0,0,2198274048,536688,43045,550713
8,Yes,3,34,35,20607,2165121024,0,5,0,890.6996856073494,2290333195,11979,0,0,2285162496,557901,43107,572179
9,No,3,34,35,20169,2165121024,0,5,0,906.6393396573131,2281685504,11036,0,0,2276495360,555785,43888,569238
10,Yes,3,34,39,20241,2165121024,0,5,0,888.3297768100164,2243597591,11913,0,0,2238169088,546428,47362,561410
