Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,36,48,54443,8607571968,0,6,0,640.7217125737498,4357255867,1162226,0,0,4336013312,1058597,98013,2229112
2,Yes,3,37,86,50425,8607571968,0,5,0,590.0248297213623,3716059006,1285485,0,0,3695542272,902232,87866,2193545
3,Yes,4,37,66,55681,8607571968,0,6,0,641.3031671339228,4460371769,1136339,0,0,4439171072,1083782,106711,2227165
4,Yes,4,38,65,50841,8607571968,0,6,0,570.0992102041217,3620131362,1315268,0,0,3599081472,878682,77774,2201628
5,Yes,4,38,40,51392,8607571968,0,6,0,597.8880579506952,3837780506,1265491,0,0,3816427520,931745,109952,2205200
6,No,4,37,92,52766,8607571968,0,6,0,582.6112475487871,3839851149,1269311,0,0,3818831872,932332,150095,2210242
7,Yes,4,36,38,52256,8607571968,0,6,0,614.1356715434699,4008558186,1224703,0,0,3987685376,973556,93823,2205698
8,No,4,36,47,52581,8607571968,0,6,0,600.7423655913979,3945538540,1243265,0,0,3924107264,958034,140853,2209638
9,No,4,39,56,52739,8607571968,0,6,0,572.5313940037951,3771338148,1266266,0,0,3750215680,915580,213646,2189365
10,Yes,4,36,63,53106,8607571968,0,6,0,611.1892196721311,4054264076,1212237,0,0,4033634304,984774,123884,2202460
