
Second: 1 | Number of Sorts: 652
Second: 2 | Number of Sorts: 127248
Second: 3 | Number of Sorts: 128749
Second: 4 | Number of Sorts: 168341
Second: 5 | Number of Sorts: 179373
Second: 6 | Number of Sorts: 179671
Second: 7 | Number of Sorts: 179820
Second: 8 | Number of Sorts: 179922
Second: 9 | Number of Sorts: 179789
Second: 10 | Number of Sorts: 179617
Second: 11 | Number of Sorts: 138961
Second: 12 | Number of Sorts: 173193
Second: 13 | Number of Sorts: 179395
Second: 14 | Number of Sorts: 179908
Second: 15 | Number of Sorts: 179193
Second: 16 | Number of Sorts: 179309
Second: 17 | Number of Sorts: 178547
Second: 18 | Number of Sorts: 179340
Second: 19 | Number of Sorts: 179191
Second: 20 | Number of Sorts: 178993
Second: 21 | Number of Sorts: 178881
Second: 22 | Number of Sorts: 174475
Second: 23 | Number of Sorts: 170485
Second: 24 | Number of Sorts: 138989
Second: 25 | Number of Sorts: 171418
Second: 26 | Number of Sorts: 180265
Second: 27 | Number of Sorts: 180325
Second: 28 | Number of Sorts: 180244
Second: 29 | Number of Sorts: 180187
Second: 30 | Number of Sorts: 180156
Second: 31 | Number of Sorts: 180041
Second: 32 | Number of Sorts: 180188
Second: 33 | Number of Sorts: 180375
Second: 34 | Number of Sorts: 180138
Second: 35 | Number of Sorts: 180108
