Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,2,282,13836,2165121024,0,5,0,883.8333127078213,1528156372,10209,0,0,32768,8,34712,548602
2,No,3,3,53,15187,2165121024,0,5,0,852.3091427818757,1617470369,12242,0,0,28672,7,55605,561669
3,Yes,2,3,68,13299,2165121024,0,4,0,891.7703303249098,1481909931,11854,0,0,32768,8,21917,556717
4,Yes,3,3,739,14734,2165121024,0,5,0,851.421594189125,1567574054,12278,0,0,32768,8,38919,561393
5,Yes,2,3,138,13082,2165121024,0,4,0,905.842037464638,1480726143,10560,0,0,32768,8,18379,556681
6,No,3,3,1001,15270,2165121024,0,5,0,843.775900962861,1610028451,11430,0,0,32768,8,46238,559489
7,Yes,3,3,41,13932,2165121024,0,5,0,863.4748808959724,1503205318,11535,0,0,28672,7,24461,561015
8,No,3,3,1068,15141,2165121024,0,5,0,837.6958657682653,1584917618,12409,0,0,32768,8,46970,561247
9,Yes,3,3,351,14289,2165121024,0,5,0,857.3784012319754,1530851096,12396,0,0,28672,7,34582,560692
10,Yes,3,2,810,15943,2165121024,0,5,0,809.7096668966815,1613235341,12560,0,0,28672,7,50653,564362
