Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,6,9,91,80872,17197506560,0,8,0,311.22443807427373,3145605255,3257575,0,0,32768,8,242213,4321092
2,Yes,5,9,78,79269,17197506560,0,7,0,301.75557880393643,2989430961,3288921,0,0,53248,13,183136,4329282
3,Yes,3,9,89,77969,17197506560,0,5,0,299.56166239096973,2919016016,3216892,0,0,28672,7,127865,4281107
4,Yes,5,8,74,81379,17197506560,0,7,0,322.67713401580414,3281857698,3234926,0,0,28672,7,225109,4305746
5,No,4,8,83,80370,17197506560,0,6,0,298.1326048629949,2994604139,3278109,0,0,28672,7,171710,4256488
6,No,5,9,88,80440,17197506560,0,7,0,307.67554709005236,3093119055,3273894,0,0,28672,7,208802,4296522
7,Yes,5,8,40,80609,17197506560,0,7,0,314.86264825498444,3172068103,3232366,0,0,28672,7,195401,4328583
8,Yes,6,9,53,82571,17197506560,0,8,0,323.3865615658535,3337217700,3265492,0,0,28672,7,268717,4312362
9,No,4,9,197,79966,17197506560,0,6,0,276.64060162337256,2764706663,3338508,0,0,28672,7,176164,4304734
10,Yes,5,9,195,82952,17197506560,0,7,0,297.7978697659839,3087318653,3276216,0,0,36864,9,204671,4299981
