Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,3,71,6472,1091379200,0,4,0,884.0606844952852,714661213,10949,0,0,32768,8,15164,275745
2,Yes,2,2,92,6667,1091379200,0,4,0,857.4611444861215,714159958,11655,0,0,32768,8,18367,290535
3,Yes,2,2,86,6370,1091379200,0,4,0,861.4526394472362,685503943,10642,0,0,32768,8,12870,291086
4,No,3,2,557,7131,1091379200,0,5,0,805.8998097909945,717945240,11321,0,0,32768,8,17145,276081
5,Yes,2,3,104,6358,1091379200,0,4,0,872.0139568843431,692493729,11569,0,0,32768,8,10870,274624
6,No,2,2,528,7174,1091379200,0,4,0,823.0591879531512,737660204,11436,0,0,32768,8,24403,290846
7,Yes,2,2,81,6389,1091379200,0,4,0,876.6985752309378,699721867,11278,0,0,32768,8,13312,278890
8,Yes,2,3,560,6911,1091379200,0,4,0,812.928705269253,701751579,11903,0,0,32768,8,16270,296581
9,No,2,3,116,7137,1091379200,0,4,0,807.9869088870198,720309968,11566,0,0,32768,8,26727,292486
10,Yes,2,3,56,6443,1091379200,0,4,0,876.627501863354,705472781,11545,0,0,32768,8,16501,292951
