Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,19,41,30561,4312604672,0,6,0,931.7781321458975,3557083554,304714,0,0,3544838144,865439,0,1177457
2,Yes,5,22,68,34513,4312604672,0,7,0,931.5136595633644,4015892268,285415,0,0,4000669696,976726,0,1274483
3,Yes,4,21,89,34780,4312604672,0,6,0,932.4741897062631,4051271385,201106,0,0,4038664192,986002,0,1195379
4,Yes,5,19,49,34127,4312604672,0,7,0,931.8171739181423,3972590085,295281,0,0,3958951936,966541,0,1273584
5,No,4,20,38,29916,4312604672,0,6,0,931.6897107305325,3481512039,320593,0,0,3468795904,846874,0,1175172
6,No,4,17,23,30460,4312604672,0,6,0,932.5680688499818,3548558805,286071,0,0,3536285696,863351,0,1156449
7,Yes,5,18,73,39990,4312604672,0,7,0,932.2395344741319,4657722398,193600,0,0,4642074624,1133319,0,1339328
8,Yes,5,21,47,32277,4312604672,0,7,0,931.5909330357143,3755962206,329015,0,0,3741548544,913464,0,1253575
9,Yes,5,18,26,36502,4312604672,0,7,0,932.5541872601689,4252700935,201709,0,0,4238589952,1034812,0,1247838
10,Yes,4,22,65,29366,4312604672,0,6,0,930.0980313522356,3411387169,353102,0,0,3398733824,829769,0,1191134
