Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,16,615,33463,2165121024,0,5,0,870.801988100577,3640501878,11965,0,0,3630100480,886255,0,903786
2,Yes,4,18,24,21899,2165121024,0,6,0,924.6012792833966,2528687664,12220,0,0,2521575424,615619,0,635663
3,Yes,5,17,77,22129,2165121024,0,7,0,935.4430669319827,2585352201,11684,0,0,2577854464,629359,0,652837
4,No,3,17,78,20914,2165121024,0,5,0,938.2430852275446,2450595835,12021,0,0,2443849728,596643,0,614154
5,Yes,3,17,15,19567,2165121024,0,5,0,941.0743803580563,2299538133,12156,0,0,2294370304,560149,0,574139
6,No,3,17,58,20739,2165121024,0,5,0,938.9815342148441,2431984535,11299,0,0,2425315328,592118,0,609174
7,Yes,4,17,384,21778,2165121024,0,6,0,913.2573153807269,2483961645,11651,0,0,2477830144,604939,0,623203
8,Yes,4,18,314,22360,2165121024,0,6,0,918.9858297377136,2566285266,12413,0,0,2559414272,624857,0,644928
9,Yes,4,18,22,21506,2165121024,0,6,0,930.9494709605361,2500317869,12287,0,0,2493292544,608714,0,628042
10,Yes,3,19,72,21662,2165121024,0,5,0,923.2112745922468,2497420318,12332,0,0,2490724352,608087,0,625985
11,No,4,19,81,21422,2165121024,0,6,0,935.2774725038546,2502005558,11702,0,0,2495602688,609278,0,628108
