Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,3,8,6805,1091379200,0,4,0,940.118822699206,799123671,72594,0,0,796913664,194559,0,267153
2,No,2,2,9,6469,1091379200,0,4,0,939.6985347147054,759416445,82056,0,0,757198848,184863,0,266919
3,No,2,2,8,6495,1091379200,0,4,0,938.9830081626367,761889726,81441,0,0,759672832,185467,0,266908
4,No,2,2,9,6501,1091379200,0,4,0,940.0689287582704,763476138,81237,0,0,761257984,185854,0,267091
5,Yes,2,1,20,6512,1091379200,0,4,0,938.9924988481032,764010162,80837,0,0,761794560,185985,0,266822
6,Yes,2,2,25,6516,1091379200,0,4,0,938.2535351550507,763760583,80922,0,0,761544704,185924,0,266846
7,Yes,2,2,9,6526,1091379200,0,4,0,940.3502317596567,766643256,80651,0,0,764424192,186627,0,267278
8,Yes,2,2,18,6537,1091379200,0,4,0,939.7643972456005,767457684,80399,0,0,765239296,186826,0,267225
9,Yes,2,1,20,6565,1091379200,0,4,0,938.1103583180987,769507191,80122,0,0,767287296,187326,0,267448
10,Yes,2,2,8,6570,1091379200,0,4,0,940.1830304506699,771677910,79177,0,0,769462272,187857,0,267034
