Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,5,47,10692,8607571968,0,4,0,688.1923533264714,919126602,1882221,0,0,900427776,219831,0,2102052
2,Yes,2,6,45,8836,8607571968,0,4,0,829.7278151755379,915599718,1882961,0,0,896901120,218970,0,2101931
3,Yes,2,6,46,9358,8607571968,0,4,0,785.0083344739094,917462385,1882444,0,0,898764800,219425,0,2101869
4,Yes,2,6,44,10258,8607571968,0,4,0,719.9549075302381,922409856,1881315,0,0,903712768,220633,0,2101948
5,No,2,6,22,9132,8607571968,0,4,0,806.514298487837,919818828,1881615,0,0,901124096,220001,0,2101616
6,Yes,2,5,57,8884,8607571968,0,4,0,834.3665493861921,925830216,1880595,0,0,907132928,221468,0,2102063
7,No,2,6,32,9174,8607571968,0,4,0,803.7577879581153,920894067,1881614,0,0,902197248,220263,0,2101877
8,Yes,4,5,15,9430,8607571968,0,6,0,801.1911197877984,943690878,1881052,0,0,924954624,225819,0,2106871
9,No,2,5,39,9008,8607571968,0,4,0,822.0755374875042,924930900,1880535,0,0,906235904,221249,0,2101784
10,Yes,2,6,45,9328,8607571968,0,4,0,791.4077288135593,921975498,1881389,0,0,903278592,220527,0,2101916
