Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,3,34,7121,2165121024,0,4,0,922.5110188255127,820591821,329792,0,0,816029696,199226,0,529018
2,No,2,4,52,6827,2165121024,0,4,0,922.4223631833504,786498615,338314,0,0,781926400,190900,0,529214
3,Yes,2,2,59,6832,2165121024,0,4,0,921.1600972181552,786228075,338350,0,0,781656064,190834,0,529184
4,No,2,3,34,6822,2165121024,0,4,0,922.4242182138144,786038985,338316,0,0,781467648,190788,0,529104
5,No,2,2,20,6831,2165121024,0,4,0,922.0008586908771,786830625,337812,0,0,782262272,190982,0,528794
6,Yes,2,3,44,6878,2165121024,0,4,0,921.5050263272727,791706024,336883,0,0,787136512,192172,0,529055
7,Yes,2,3,48,6878,2165121024,0,4,0,921.2047208727272,791447949,336936,0,0,786878464,192109,0,529045
8,Yes,2,2,58,6866,2165121024,0,4,0,922.0141188811189,790875756,337199,0,0,786305024,191969,0,529168
9,Yes,2,2,52,6872,2165121024,0,4,0,921.1946969432314,790863588,337215,0,0,786292736,191966,0,529181
10,Yes,2,4,47,6893,2165121024,0,4,0,920.6872997532298,792614493,336592,0,0,788045824,192394,0,528986
