Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,2,11,30,15001,17197506560,0,4,0,243.45200907271516,455955844,3876609,0,0,32768,8,0,4223679
2,Yes,2,10,231,17558,17197506560,0,4,0,201.49103396398448,441758225,3884182,0,0,32768,8,0,4220631
3,Yes,2,9,1962,17198,17197506560,0,4,0,199.39076246436673,428203619,3891091,0,0,32768,8,0,4219011
4,Yes,2,9,964,15709,17197506560,0,4,0,222.42267668789808,436292145,3890145,0,0,32768,8,0,4221340
5,Yes,3,10,15740,30496,17197506560,0,5,0,118.36021413107656,450828802,3884344,0,0,32768,8,0,4226282
6,No,2,8,51,15405,17197506560,0,4,0,226.98877027992464,436655904,3887972,0,0,32768,8,0,4221357
7,Yes,2,9,62,16101,17197506560,0,4,0,215.74045836440467,433749574,3892543,0,0,32768,8,0,4222023
8,Yes,2,9,62,16132,17197506560,0,4,0,217.8209792222291,438778598,3886150,0,0,32768,8,0,4221851
9,Yes,2,12,68,17259,17197506560,0,4,0,206.59170823911407,445173541,3882372,0,0,32768,8,0,4221623
10,No,2,8,32,14933,17197506560,0,4,0,232.8699084757119,434235565,3891401,0,0,32768,8,0,4221971
