Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,3,113,4766,1091379200,0,3,0,515.5230333823221,306717194,31148,0,0,32768,8,0,270419
2,Yes,2,2,18,4463,1091379200,0,4,0,520.989584398117,290304459,45512,0,0,32768,8,0,272199
3,Yes,2,4,1233,5849,1091379200,0,4,0,411.1613276304534,300192387,44937,0,0,32768,8,0,278315
4,No,2,3,47,4639,1091379200,0,4,0,507.55204659188956,293914053,43082,0,0,32768,8,0,273032
5,Yes,2,4,23,4491,1091379200,0,4,0,518.469798083352,290584390,45712,0,0,32768,8,0,272582
6,Yes,1,3,155,4525,1091379200,0,3,0,511.6575479876161,289002253,44073,0,0,32768,8,0,271273
7,No,1,2,116,4663,1091379200,0,3,0,511.2663891868698,297664248,33438,0,0,32768,8,0,270299
8,Yes,2,3,8139,12752,1091379200,0,4,0,183.08616267942585,291558328,44090,0,0,32768,8,0,273988
9,No,2,2,46,4630,1091379200,0,4,0,515.9116127917026,298242510,42066,0,0,32768,8,0,273084
10,Yes,2,2,55,4848,1091379200,0,4,0,513.5866066859265,310892729,34385,0,0,32768,8,0,277320
