Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,5,8,26240,4312604672,0,6,0,832.1584707451877,2728747431,399189,0,0,2719842304,664024,7727,1063213
2,Yes,2,4,30,27197,4312604672,0,4,0,840.8791671386019,2858041197,357848,0,0,2849255424,695619,513,1053467
3,No,4,3,28,25913,4312604672,0,6,0,821.7957338479353,2661247035,408553,0,0,2652389376,647556,2521,1056109
4,Yes,4,3,22,29905,4312604672,0,6,0,870.1481549060263,3252052368,270118,0,0,3243286528,791818,7073,1061936
5,Yes,4,4,93,27470,4312604672,0,6,0,837.6735475132891,2875598559,363365,0,0,2866728960,699885,8690,1063250
6,No,2,5,19,26260,4312604672,0,4,0,832.3914567130071,2731460616,388299,0,0,2722648064,664709,64,1053008
7,Yes,2,4,38,28259,4312604672,0,4,0,845.210459316935,2984833845,326792,0,0,2976079872,726582,446,1053374
8,Yes,4,4,12,27072,4312604672,0,6,0,833.9246697207034,2821239972,369170,0,0,2812424192,686627,2705,1055797
9,Yes,4,3,53,28670,4312604672,0,6,0,854.6171388704782,3062201436,317098,0,0,3053383680,745455,8104,1062553
10,Yes,4,3,51,31151,4312604672,0,6,0,883.5693021702839,3439964574,223412,0,0,3431251968,837708,6899,1061120
