Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,1,2,75,8978,1091379200,0,3,0,940.425862745098,1054813998,9536,0,0,1052672000,257000,81,266536
2,No,2,2,60,8954,1091379200,0,4,0,931.5382707774799,1042178967,13314,0,0,1040027648,253913,479,267227
3,Yes,1,2,64,9048,1091379200,0,3,0,928.5865036480212,1049655369,10915,0,0,1047511040,255740,76,266655
4,Yes,1,2,63,9716,1091379200,0,3,0,866.6901165328393,1052034654,10344,0,0,1049890816,256321,153,266665
5,Yes,2,2,63,9000,1091379200,0,4,0,932.6799831073572,1048687965,11040,0,0,1046544384,255504,58,266544
6,Yes,1,2,365,9245,1091379200,0,3,0,908.36794114465,1049293434,10828,0,0,1047150592,255652,8,266480
7,Yes,2,2,49,9145,1091379200,0,4,0,917.9198678770643,1048855311,11850,0,0,1046704128,255543,556,267393
8,Yes,2,3,7,8929,1091379200,0,4,0,937.3800268877436,1045669563,11734,0,0,1043525632,254767,35,266501
9,Yes,2,2,11,9049,1091379200,0,4,0,927.4074013485133,1048437999,11538,0,0,1046290432,255442,421,266980
10,No,2,2,11,8967,1091379200,0,4,0,936.1926380368099,1048777029,11360,0,0,1046630400,255525,374,266885
