Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,2,4,101,21337,4312604672,0,4,0,485.8502102845357,1295367959,766729,0,0,1285955584,313954,11606,Yes
2,5,3,111,24384,4312604672,0,7,0,528.6886168737951,1611032210,790092,0,0,1600794624,390819,85843,No
3,5,3,131,24478,4312604672,0,7,0,531.0549873748723,1624483916,784942,0,0,1614266368,394108,85385,No
4,4,3,157,27815,4312604672,0,6,0,584.5838184956134,2032093235,779928,0,0,2021126144,493439,67701,No
5,4,3,93,21813,4312604672,0,6,0,542.7681709307657,1479509316,780294,0,0,1469616128,358793,52982,Yes
